Wind,,,,,,,,,,,,
时间区间,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2004-05-24:2020-03-06,2006-10-08:2020-03-06,1999-01-04:2020-03-06,1997-06-20:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06
频率,日,日,日,日,日,日,日,日,日,日,日,日
指标名称,SHIBOR1M,SHIBOR3M,IBO001,SHIBOR6M,R007,B0,SHIBORO/N,SHIBOR1W,SHIBOR2W,国债到期收益率:6个月,国债到期收益率:1年,国债到期收益率:2年
2008-06-27,3.7548,4.4814,2.8065,4.5913,3.2529,3.2913,2.8000,3.2921,3.4067,3.4763,3.5421,3.6787
2008-06-30,3.7352,4.4833,2.8545,4.5913,3.2855,3.2879,2.7949,3.2936,3.3525,3.5161,3.5909,3.7424
2008-07-01,3.7256,4.4894,2.5059,4.5916,3.0015,3.0012,2.5006,2.9996,3.3162,3.5360,3.6249,3.7943
2008-07-02,3.7508,4.4879,2.7062,4.5925,3.1599,3.1583,2.7238,3.1575,3.3309,3.5576,3.6388,3.7982
2008-07-03,3.6980,4.4867,2.5815,4.5924,2.9004,2.9011,2.5762,2.9005,3.2794,3.5651,3.6400,3.7890
2008-07-04,3.5999,4.4839,2.5608,4.5922,2.9281,2.9268,2.5632,2.8995,3.2059,3.5705,3.6367,3.7767
2008-07-07,3.4152,4.4660,2.5777,4.5913,3.0167,3.0181,2.5679,3.0316,3.0946,3.5841,3.6507,3.7893
2008-07-08,3.3925,4.4569,2.5545,4.5909,3.1914,3.1892,2.5501,3.1960,3.2259,3.5934,3.6594,3.7974
2008-07-09,3.3295,4.4518,2.5388,4.5894,3.1147,3.1180,2.5282,3.1309,3.2018,3.5899,3.6588,3.7987
2008-07-10,3.3229,4.4468,2.4936,4.5893,2.9191,2.9147,2.4904,2.9269,3.0927,3.5949,3.6620,3.7979
2008-07-11,3.2768,4.4306,2.3433,4.5890,2.7666,2.7650,2.3473,2.7678,3.0105,3.5741,3.6380,3.7685
2008-07-14,3.3013,4.4274,2.3207,4.5885,3.0198,3.0245,2.3226,3.0097,3.0246,3.5562,3.6197,3.7507
2008-07-15,3.2592,4.4237,2.3770,4.5882,3.0827,3.0783,2.3763,3.0576,3.3147,3.5427,3.6051,3.7346
2008-07-16,3.3351,4.4185,2.4869,4.5880,2.9168,2.9137,2.4884,2.9060,3.2065,3.5409,3.6068,3.7417
2008-07-17,3.2694,4.4170,2.4992,4.5874,3.0285,3.0252,2.4920,3.0402,3.1859,3.5455,3.6187,3.7631
2008-07-18,3.2441,4.4058,2.5044,4.5858,3.1621,3.1646,2.5009,3.1625,3.1861,3.5474,3.6217,3.7681
2008-07-21,3.2841,4.4027,2.5157,4.5847,3.0320,3.0326,2.5052,3.0678,3.1648,3.5567,3.6322,3.7797
2008-07-22,3.3059,4.3988,2.5026,4.5839,3.0386,3.0379,2.5041,3.0253,3.0802,3.5600,3.6352,3.7810
2008-07-23,3.2619,4.3867,2.4972,4.5828,2.9807,2.9811,2.5007,2.9716,3.0688,3.5600,3.6345,3.7794
2008-07-24,3.2478,4.3686,2.5250,4.5811,3.0790,3.0784,2.5209,3.0842,3.0725,3.5586,3.6284,3.7674
2008-07-25,3.2291,4.3620,2.5210,4.5818,3.0276,3.0702,2.5192,3.0816,3.0810,3.5679,3.6341,3.7681
2008-07-28,3.2668,4.3393,2.5167,4.5796,3.1333,3.1369,2.5167,3.1610,3.2773,3.5824,3.6483,3.7804
2008-07-29,3.4269,4.3499,2.5343,4.5787,3.4135,3.4216,2.5305,3.4189,3.5995,3.5838,3.6509,3.7843
2008-07-30,3.3861,4.3491,2.5267,4.5790,3.4095,3.4065,2.5236,3.4256,3.9469,3.5819,3.6505,3.7856
2008-07-31,3.3677,4.3473,2.5317,4.5787,3.7608,3.7730,2.5276,3.7695,4.0177,3.5845,3.6537,3.7892
2008-08-01,3.3895,4.3473,2.7759,4.5762,3.7886,3.7966,2.7765,3.7905,3.9820,3.5909,3.6616,3.7979
2008-08-04,3.5291,4.3488,2.7911,4.5765,3.8649,3.8631,2.7898,3.8679,3.9317,3.6135,3.6844,3.8195
2008-08-05,3.6288,4.3345,2.7945,4.5771,3.8833,3.9192,2.7902,3.9556,3.7894,3.6193,3.6919,3.8293
2008-08-06,3.4906,4.3342,2.7959,4.5777,3.7689,3.7706,2.7900,3.7928,3.6447,3.6162,3.6883,3.8266
2008-08-07,3.4286,4.3217,2.7868,4.5771,3.2290,3.2311,2.7863,3.2452,3.5892,3.6072,3.6778,3.8152
2008-08-08,3.3467,4.3152,2.7577,4.5750,3.1584,3.1666,2.7837,3.1664,3.3881,3.5953,3.6641,3.8002
2008-08-11,3.3615,4.3261,2.7521,4.5755,3.1423,3.1399,2.7521,3.1493,3.3480,3.6019,3.6668,3.7973
2008-08-12,3.3063,4.3228,2.7449,4.5745,3.1352,3.1357,2.7284,3.1176,3.1749,3.5945,3.6611,3.7944
2008-08-13,3.2729,4.3187,2.7032,4.5744,3.1495,3.1494,2.7029,3.1478,3.1386,3.5827,3.6530,3.7919
2008-08-14,3.2533,4.3268,2.5276,4.5731,3.2112,3.2152,2.5299,3.2425,3.1435,3.5571,3.6375,3.7911
2008-08-15,3.2588,4.3141,2.5524,4.5727,2.7902,2.7912,2.5483,2.7893,3.1234,3.5532,3.6337,3.7877
2008-08-18,3.3776,4.3153,2.5895,4.5714,3.2739,3.2718,2.5867,3.2775,3.1847,3.5597,3.6363,3.7837
2008-08-19,3.3960,4.3242,2.5887,4.5717,3.1305,3.1314,2.5921,3.1142,3.1293,3.5566,3.6340,3.7825
2008-08-20,3.2844,4.3240,2.5720,4.5714,3.1084,3.1071,2.5763,3.1087,3.1021,3.5524,3.6308,3.7802
2008-08-21,3.2561,4.3241,2.5612,4.5718,3.0137,3.0119,2.5613,3.0214,3.0948,3.5207,3.6010,3.7551
2008-08-22,3.2595,4.3249,2.5620,4.5708,3.1008,3.1026,2.5642,3.0949,3.0894,3.5059,3.5831,3.7329
2008-08-25,3.2504,4.3178,2.5698,4.5711,2.9961,2.9983,2.5667,3.0003,3.0611,3.4919,3.5673,3.7141
2008-08-26,3.2325,4.3208,2.5706,4.5697,3.0410,3.0393,2.5650,3.0351,3.0538,3.4878,3.5673,3.7193
2008-08-27,3.2221,4.3239,2.6244,4.5681,3.0203,3.0133,2.6188,3.0317,3.0460,3.4864,3.5691,3.7243
2008-08-28,3.2168,4.3223,2.6392,4.5676,3.2085,3.2106,2.6347,3.2155,3.1553,3.4955,3.5767,3.7283
2008-08-29,3.2167,4.3246,2.6421,4.5670,2.9994,3.0146,2.6359,3.0584,3.1610,3.4650,3.5532,3.7145
2008-09-01,3.2426,4.3214,2.6330,4.5679,3.0314,3.0332,2.6300,3.1008,3.1505,3.4410,3.5290,3.6899
2008-09-02,3.2262,4.3224,2.6652,4.5685,3.0707,3.0709,2.6607,3.0702,3.1263,3.4350,3.5200,3.6752
2008-09-03,3.2158,4.3125,2.6719,4.5683,3.0465,3.0402,2.6633,3.0430,3.1178,3.4138,3.5008,3.6585
2008-09-04,3.2127,4.3138,2.6686,4.5676,3.1498,3.1480,2.6648,3.1553,3.1194,3.3976,3.4902,3.6560
2008-09-05,3.2153,4.3106,2.6698,4.5658,2.9663,2.9861,2.6569,3.0098,3.0401,3.3969,3.4874,3.6506
2008-09-08,3.2099,4.3156,2.6682,4.5662,2.9131,2.9132,2.6290,2.9246,3.0886,3.3808,3.4748,3.6439
2008-09-09,3.2040,4.3145,2.6289,4.5646,3.0642,3.0602,2.6154,3.0546,3.0977,3.3680,3.4612,3.6299
2008-09-10,3.2215,4.3213,2.6293,4.5646,2.9915,2.9930,2.6178,3.0000,3.0910,3.3528,3.4482,3.6188
2008-09-11,3.2076,4.3180,2.6149,4.5643,3.0194,3.0153,2.6145,3.0104,3.0474,3.3280,3.4312,3.6106
2008-09-12,3.2034,4.3216,2.6180,4.5639,3.0081,3.0060,2.6175,3.0213,3.0348,3.3134,3.4093,3.5782
2008-09-16,3.2149,4.3039,2.6128,4.5532,2.9695,2.9694,2.6109,2.9946,3.0208,3.2704,3.3456,3.4834
2008-09-17,3.2037,4.2935,2.6396,4.5470,3.1063,3.1051,2.6196,3.0968,3.0307,3.2400,3.2833,3.3654
2008-09-18,3.2842,4.2900,2.7271,4.5447,3.2227,3.2216,2.6981,3.2109,3.1998,3.1481,3.1831,3.2552
2008-09-19,3.3653,4.2964,2.9840,4.5455,3.3747,3.3723,2.9850,3.3333,3.4558,3.1776,3.2125,3.2778
2008-09-22,3.7054,4.3012,3.0526,4.5444,3.4601,3.4595,3.0410,3.4429,3.5268,3.2460,3.2789,3.3415
2008-09-23,3.8342,4.3059,3.0049,4.5453,3.4226,3.4283,3.0050,3.4229,3.5525,3.2772,3.3105,3.3779
2008-09-24,3.7972,4.3072,3.0125,4.5437,3.3482,3.3445,3.0141,3.3263,3.5729,3.2985,3.3332,3.4048
2008-09-25,3.6968,4.3086,2.8383,4.5447,3.3882,3.3920,2.8323,3.3419,3.5658,3.3079,3.3438,3.4159
2008-09-26,3.5445,4.3065,2.8419,4.5425,3.4285,3.4309,2.8442,3.4247,3.4792,3.3142,3.3453,3.4079
2008-09-27,3.4513,4.3034,2.8098,4.5415,3.4213,3.4644,2.8192,3.4531,3.5048,0.0000,0.0000,0.0000
2008-09-28,3.4670,4.3047,3.2389,4.5395,3.2497,3.2501,3.2209,3.2467,3.3071,0.0000,0.0000,0.0000
2008-10-06,3.4062,4.3042,3.1903,4.5397,3.5575,3.5578,3.1955,3.5519,3.5614,3.2697,3.2966,3.3555
2008-10-07,3.4013,4.3049,3.1993,4.5358,3.7281,3.7301,3.1992,3.7313,3.5991,3.2771,3.3129,3.3798
2008-10-08,3.4133,4.3017,2.9355,4.5323,3.3585,3.3548,2.9279,3.3576,3.4307,3.2558,3.2827,3.3330
2008-10-09,3.4074,4.2721,2.8013,4.5028,3.3061,3.3112,2.7979,3.3075,3.4169,3.0648,3.0928,3.1470
2008-10-10,3.3170,4.2661,2.8013,4.4922,3.4315,3.4312,2.7988,3.4200,3.3283,2.9074,2.9208,2.9546
2008-10-13,3.2679,4.2554,2.5973,4.4890,3.3292,3.3285,2.5986,3.3231,3.3350,2.8048,2.8144,2.8397
2008-10-14,3.2766,4.2453,2.5589,4.4813,3.1519,3.1494,2.5576,3.1500,3.2604,2.7594,2.7680,2.7981
2008-10-15,3.1824,4.2339,2.3593,4.4746,3.2306,3.2240,2.3588,3.2242,3.1674,2.7588,2.7660,2.7972
2008-10-16,3.1437,4.2206,2.3913,4.4664,3.1991,3.1869,2.3929,3.2000,3.1513,2.7528,2.7589,2.7914
2008-10-17,3.1140,4.2090,2.2859,4.4612,3.0695,3.0645,2.2908,3.0825,3.1000,2.7356,2.7382,2.7660
2008-10-20,3.0892,4.2077,2.2920,4.4562,3.0060,3.0070,2.2938,3.0017,3.0193,2.7425,2.7459,2.7741
2008-10-21,3.0581,4.2024,2.2923,4.4526,2.9995,2.9978,2.2971,2.9921,3.0133,2.7415,2.7493,2.7843
2008-10-22,3.0524,4.1940,2.2932,4.4515,2.9218,2.9228,2.2921,2.9171,2.9992,2.7401,2.7554,2.8004
2008-10-23,3.0908,4.1842,2.2927,4.4497,2.9977,2.9963,2.2958,2.9958,3.0063,2.7094,2.7402,2.8060
2008-10-24,3.0960,4.1768,2.3046,4.4435,2.9991,2.9992,2.2946,2.9807,3.0154,2.6846,2.7139,2.7830
2008-10-27,3.0867,4.1666,2.2944,4.4387,2.9119,2.9204,2.2950,2.9171,3.0148,2.6815,2.7208,2.7989
2008-10-28,3.0607,4.1480,2.2961,4.4271,2.8947,2.8953,2.2946,2.8953,2.9742,2.6674,2.6995,2.7685
2008-10-29,3.0332,4.1335,2.2948,4.4173,2.9455,2.9396,2.2963,2.9342,2.9485,2.6497,2.6932,2.7745
2008-10-30,3.0210,4.0941,2.2951,4.3652,2.8908,2.9087,2.2942,2.9138,2.9373,2.6039,2.6410,2.7184
2008-10-31,3.0108,4.0655,2.2988,4.3450,2.7993,2.7957,2.2921,2.8018,2.9227,2.5762,2.6118,2.6888
2008-11-03,3.0034,4.0359,2.2927,4.3316,2.8805,2.8739,2.2938,2.8763,2.8997,2.5506,2.5729,2.6317
2008-11-04,3.0178,4.0121,2.3408,4.3206,2.9386,2.9390,2.3342,2.9363,2.9029,2.5355,2.5535,2.6069
2008-11-05,3.0240,3.9902,2.2005,4.3063,2.8657,2.8563,2.1942,2.8658,2.8695,2.5188,2.5405,2.5973
2008-11-06,3.0176,3.9739,2.2492,4.2959,2.8509,2.8496,2.2463,2.8462,2.8586,2.4784,2.5008,2.5589
2008-11-07,2.9822,3.9598,2.2513,4.2820,2.7927,2.7928,2.2462,2.7877,2.8163,2.4261,2.4510,2.5125
2008-11-10,2.9679,3.9405,2.1813,4.2735,2.7896,2.7890,2.1788,2.7898,2.8044,2.3776,2.4027,2.4632
2008-11-11,2.9670,3.9081,2.2068,4.2383,2.7861,2.7842,2.1921,2.7813,2.7954,2.3466,2.3733,2.4343
2008-11-12,2.9615,3.8723,2.2048,4.2130,2.7839,2.7768,2.1938,2.7804,2.7913,2.3154,2.3425,2.4032
2008-11-13,2.9426,3.8439,2.2031,4.1775,2.6909,2.6842,2.2042,2.6842,2.7732,2.2744,2.3024,2.3640
2008-11-14,2.9266,3.8101,2.1638,4.1458,2.7106,2.7108,2.1658,2.7121,2.8113,2.2358,2.2658,2.3299
2008-11-17,2.9178,3.7725,2.1935,4.1124,2.6914,2.6889,2.1938,2.6925,2.7559,2.2085,2.2414,2.3119
2008-11-18,2.9043,3.7275,2.2197,4.0656,2.6381,2.6329,2.2175,2.6252,2.7158,2.1830,2.2082,2.2758
2008-11-19,2.8868,3.6873,2.2200,4.0333,2.6270,2.6300,2.2175,2.6267,2.6725,2.1748,2.1997,2.2683
2008-11-20,2.8642,3.6431,2.2422,3.9791,2.6004,2.5983,2.2425,2.5938,2.6276,2.1714,2.2003,2.2794
2008-11-21,2.7935,3.5982,2.1866,3.9433,2.5191,2.5169,2.1875,2.5067,2.5622,2.1572,2.1812,2.2546
2008-11-24,2.7725,3.5518,2.1992,3.9161,2.5933,2.5910,2.1958,2.5888,2.5695,2.1564,2.1819,2.2571
2008-11-25,2.7929,3.5146,2.2000,3.8893,2.5757,2.5720,2.1950,2.5696,2.5692,2.1666,2.1966,2.2793
2008-11-26,2.7869,3.4735,2.2060,3.8511,2.5351,2.5346,2.2046,2.5353,2.5254,2.1965,2.2165,2.2850
2008-11-27,2.3108,2.8130,1.6087,3.0861,1.9927,1.9923,1.5492,1.9808,2.0175,1.9336,1.9399,1.9901
2008-11-28,2.2833,2.7534,1.6067,3.0018,2.0995,2.0996,1.5942,2.0983,2.0583,1.9134,1.9377,2.0208
2008-12-01,2.1736,2.7162,1.4972,2.9602,1.9823,1.9821,1.4992,1.9767,2.0014,1.9645,1.9912,2.0700
2008-12-02,2.1364,2.6862,1.4982,2.9163,1.9709,1.9655,1.4933,1.9683,1.9813,1.8734,1.8938,1.9718
2008-12-03,2.1162,2.6733,1.4957,2.8838,1.9826,1.9830,1.4940,1.9761,1.9834,1.8395,1.8574,1.9316
2008-12-04,2.1077,2.6516,1.4941,2.8599,1.9754,1.9774,1.4936,1.9708,1.9859,1.6999,1.7202,1.8108
2008-12-05,2.0997,2.6233,1.4353,2.8200,1.8543,1.8542,1.4350,1.8500,1.9505,1.5302,1.5650,1.6778
2008-12-08,2.1350,2.5890,1.4311,2.7887,1.8507,1.8435,1.4300,1.8408,1.9000,1.3926,1.4413,1.5821
2008-12-09,2.0417,2.5560,1.4151,2.7586,1.7459,1.7401,1.4092,1.7475,1.8442,1.3743,1.4307,1.5838
2008-12-10,1.9248,2.5198,1.1465,2.7289,1.5725,1.5758,1.1433,1.5742,1.7967,1.2759,1.3532,1.5405
2008-12-11,1.7815,2.4513,1.1198,2.6942,1.4858,1.4528,1.1156,1.4579,1.5208,1.3359,1.3941,1.5510
2008-12-12,1.7128,2.3861,1.1134,2.6527,1.5398,1.5400,1.1071,1.5350,1.4923,1.3233,1.3764,1.5250
2008-12-15,1.6519,2.3452,1.0954,2.6238,1.5133,1.5147,1.0938,1.5212,1.4535,1.2455,1.3073,1.4699
2008-12-16,1.6690,2.3159,1.0374,2.5893,1.5144,1.5163,1.0321,1.5107,1.4115,1.1705,1.2531,1.4492
2008-12-17,1.5083,2.2818,0.9657,2.5555,1.4280,1.4299,0.9612,1.4511,1.2882,0.9970,1.0902,1.3034
2008-12-18,1.4774,2.2469,0.9455,2.5306,1.3668,1.3686,0.9449,1.3975,1.2583,0.8760,0.9956,1.2511
2008-12-19,1.4579,2.2000,0.9267,2.4996,1.4031,1.4052,0.9221,1.4008,1.2537,0.8391,0.9524,1.1977
2008-12-22,1.3465,2.1683,0.9191,2.4575,1.3732,1.3767,0.9133,1.3775,1.2442,0.7377,0.8696,1.1446
2008-12-23,1.3201,2.0653,0.9169,2.3553,1.3716,1.3697,0.9100,1.3667,1.2408,0.7277,0.8680,1.1561
2008-12-24,1.3126,1.9966,0.9035,2.2715,1.2160,1.2137,0.9004,1.2051,1.2456,0.2545,0.4884,0.9260
2008-12-25,1.3108,1.9461,0.9079,2.2131,1.2214,1.2223,0.9046,1.2082,1.2660,0.6357,0.8024,1.1338
2008-12-26,1.2990,1.9051,0.9022,2.1833,1.1760,1.1767,0.8993,1.2044,1.2250,0.7283,0.8605,1.1363
2008-12-29,1.2724,1.8551,0.8967,2.1480,1.1543,1.1545,0.8889,1.1617,1.1618,0.8754,0.9668,1.1774
2008-12-30,1.2339,1.8052,0.8964,2.1045,1.0738,1.0759,0.8892,1.0757,1.1301,0.5988,0.7634,1.0906
2008-12-31,1.2258,1.7782,1.0054,2.0803,1.0009,1.0005,0.9471,1.0058,1.1620,0.7280,0.8571,1.1280
2009-01-04,1.2178,1.7446,0.9159,2.0452,0.9884,0.9890,0.9117,0.9857,1.1400,0.0000,0.0000,0.0000
2009-01-05,1.2150,1.6980,0.9174,2.0174,0.9957,0.9939,0.9086,0.9983,1.1021,0.2501,0.4801,0.9116
2009-01-06,1.1417,1.6516,0.9036,1.9890,0.9875,0.9856,0.8967,0.9900,1.0602,0.6073,0.7691,1.0917
2009-01-07,1.1256,1.6206,0.8949,1.9596,1.0064,1.0050,0.8894,1.0038,1.0318,0.6285,0.7797,1.0857
2009-01-08,1.1250,1.5899,0.8865,1.9158,0.9851,0.9861,0.8829,0.9880,1.0346,0.2577,0.4944,0.9362
2009-01-09,1.1286,1.5535,0.8418,1.8805,0.9367,0.9368,0.8363,0.9439,1.0163,0.6411,0.7908,1.0945
2009-01-12,1.1217,1.5241,0.8438,1.8423,0.9401,0.9373,0.8333,0.9263,0.9523,0.4307,0.6272,1.0053
2009-01-13,1.1358,1.4985,0.8288,1.8125,0.9248,0.9249,0.8217,0.9217,0.9495,0.5600,0.7195,1.0392
2009-01-14,1.1000,1.4820,0.8287,1.7976,0.9323,0.9292,0.8204,0.9203,0.9433,0.7028,0.8436,1.1334
2009-01-15,1.1100,1.4679,0.8283,1.7757,0.9143,0.9013,0.8200,0.9004,0.9360,0.8031,0.9496,1.2473
2009-01-16,1.1271,1.4490,0.8300,1.7516,0.9164,0.9161,0.8136,0.9121,0.9346,0.9046,1.0386,1.3170
2009-01-19,1.1226,1.4328,0.8154,1.7329,0.9081,0.9081,0.8142,0.9075,0.9133,0.9634,1.0846,1.3426
2009-01-20,1.0950,1.4231,0.8252,1.7167,0.8721,0.8719,0.8167,0.8815,0.9124,1.0786,1.1978,1.4513
2009-01-21,1.0777,1.4066,0.9189,1.7042,0.9448,0.9413,0.9133,0.9371,0.9313,1.0658,1.2411,1.5790
2009-01-22,1.1042,1.3997,0.9029,1.6951,1.0254,1.0262,0.8942,1.0254,1.0503,1.0227,1.1704,1.4691
2009-01-23,1.1144,1.3852,0.8896,1.6774,1.0210,1.0268,0.8775,1.0267,1.0417,0.9849,1.1301,1.4252
2009-01-24,1.1070,1.3809,0.9504,1.6702,0.8800,0.8800,0.9283,0.9833,1.0250,0.0000,0.0000,0.0000
2009-02-01,1.0950,1.3656,0.9481,1.6596,0.9161,0.9147,0.9250,0.9258,0.9342,0.0000,0.0000,0.0000
2009-02-02,1.0800,1.3472,0.8168,1.6471,0.9131,0.9129,0.8063,0.9083,0.9050,1.0020,1.1447,1.4361
2009-02-03,1.0888,1.3438,0.8365,1.6378,0.9420,0.9414,0.8264,0.9314,0.9264,1.0236,1.1868,1.5099
2009-02-04,1.0775,1.3399,0.8229,1.6294,0.9666,0.9508,0.8156,0.9404,0.9404,1.1598,1.3097,1.6110
2009-02-05,1.0708,1.3331,0.8348,1.6230,0.9419,0.9418,0.8263,0.9399,0.9473,1.1798,1.3627,1.7143
2009-02-06,1.0650,1.3278,0.8281,1.6117,0.9422,0.9409,0.8242,0.9358,0.9413,1.2339,1.3806,1.6768
2009-02-09,1.0564,1.3239,0.8342,1.6051,0.9474,0.9467,0.8328,0.9375,0.9377,1.1718,1.3305,1.6452
2009-02-10,1.0538,1.3150,0.8356,1.6022,0.9425,0.9425,0.8321,0.9395,0.9458,1.1297,1.3124,1.6625
2009-02-11,1.0548,1.3087,0.8470,1.5986,0.9287,0.9294,0.8388,0.9348,0.9521,1.1780,1.3145,1.5963
2009-02-12,1.0654,1.3038,0.8371,1.5940,0.9366,0.9378,0.8292,0.9325,0.9483,1.1189,1.2630,1.5562
2009-02-13,1.0679,1.2995,0.8414,1.5885,0.9682,0.9667,0.8346,0.9575,0.9517,1.1026,1.2517,1.5531
2009-02-16,1.0693,1.2948,0.8276,1.5837,0.9631,0.9634,0.8204,0.9525,0.9469,1.1326,1.2688,1.5495
2009-02-17,1.0583,1.2916,0.8271,1.5789,0.9743,0.9720,0.8196,0.9533,0.9513,1.1254,1.2716,1.5684
2009-02-18,1.0592,1.2867,0.8236,1.5749,0.9691,0.9665,0.8163,0.9538,0.9625,1.1421,1.2798,1.5634
2009-02-19,1.0567,1.2845,0.8317,1.5728,0.9521,0.9526,0.8238,0.9500,0.9721,1.0804,1.2309,1.5345
2009-02-20,1.0525,1.2829,0.8314,1.5708,0.9937,0.9936,0.8213,0.9742,0.9696,1.0946,1.2339,1.5207
2009-02-23,1.0493,1.2846,0.8308,1.5678,1.0131,1.0132,0.8238,0.9938,0.9678,1.0631,1.2094,1.5072
2009-02-24,1.0442,1.2807,0.8231,1.5624,0.9670,0.9660,0.8150,0.9558,0.9848,1.0615,1.2034,1.4945
2009-02-25,1.0418,1.2793,0.8211,1.5591,0.9570,0.9570,0.8113,0.9483,0.9850,0.9711,1.1362,1.4641
2009-02-26,1.0358,1.2779,0.8212,1.5536,0.9478,0.9475,0.8067,0.9404,0.9638,1.0487,1.1909,1.4827
2009-02-27,1.0350,1.2748,0.8155,1.5487,0.9448,0.9450,0.8067,0.9488,0.9596,1.0550,1.1967,1.4877
2009-03-02,1.0386,1.2716,0.8119,1.5440,0.9579,0.9580,0.8046,0.9471,0.9513,1.0479,1.1935,1.4907
2009-03-03,1.0302,1.2716,0.8102,1.5416,0.9588,0.9570,0.8025,0.9475,0.9556,1.0232,1.1759,1.4842
2009-03-04,1.0341,1.2714,0.8070,1.5443,0.9620,0.9592,0.8008,0.9433,0.9521,1.0890,1.2323,1.5258
2009-03-05,1.0310,1.2688,0.8072,1.5394,0.9521,0.9477,0.8025,0.9421,0.9485,0.9899,1.1618,1.5006
2009-03-06,1.0350,1.2659,0.8064,1.5346,0.9353,0.9293,0.8008,0.9275,0.9404,0.9514,1.1335,1.4889
2009-03-09,1.0375,1.2652,0.8136,1.5332,0.9689,0.9681,0.8067,0.9617,0.9535,0.9682,1.1421,1.4842
2009-03-10,1.0314,1.2613,0.8071,1.5311,0.9519,0.9494,0.8033,0.9450,0.9513,0.9627,1.1346,1.4734
2009-03-11,1.0313,1.2563,0.8092,1.5296,0.9669,0.9645,0.8042,0.9475,0.9488,0.9977,1.1517,1.4624
2009-03-12,1.0293,1.2538,0.8079,1.5276,0.9459,0.9406,0.8033,0.9383,0.9446,1.0226,1.1739,1.4801
2009-03-13,1.0254,1.2522,0.8090,1.5250,0.9499,0.9494,0.8029,0.9392,0.9463,1.0158,1.1670,1.4733
2009-03-16,1.0296,1.2488,0.8103,1.5218,0.9845,0.9829,0.8046,0.9592,0.9417,0.9639,1.1225,1.4405
2009-03-17,1.0292,1.2469,0.8089,1.5188,0.9424,0.9412,0.8046,0.9446,0.9425,1.0354,1.1783,1.4711
2009-03-18,1.0271,1.2445,0.8089,1.5125,0.9111,0.9119,0.8042,0.9188,0.9408,1.0146,1.1645,1.4680
2009-03-19,1.0304,1.2443,0.8130,1.5109,0.9768,0.9755,0.8063,0.9588,0.9446,0.9876,1.1397,1.4475
2009-03-20,1.0313,1.2415,0.8120,1.5080,0.9844,0.9803,0.8046,0.9667,0.9513,1.0074,1.1569,1.4606
2009-03-23,1.0319,1.2391,0.8083,1.5038,0.9768,0.9739,0.8058,0.9633,0.9508,1.0047,1.1597,1.4719
2009-03-24,1.0315,1.2364,0.8073,1.5006,0.9433,0.9434,0.8033,0.9383,0.9454,1.0064,1.1664,1.4866
2009-03-25,1.0290,1.2341,0.8086,1.5006,0.9403,0.9365,0.8025,0.9329,0.9396,1.0228,1.1807,1.4943
2009-03-26,1.0296,1.2318,0.8072,1.4993,0.9331,0.9339,0.8029,0.9292,0.9393,0.8081,1.0263,1.4365
2009-03-27,1.0275,1.2293,0.8078,1.4961,0.9762,0.9722,0.8021,0.9528,0.9400,0.9211,1.1007,1.4518
2009-03-30,1.0263,1.2275,0.8071,1.4944,0.9424,0.9443,0.8038,0.9433,0.9388,0.9599,1.1328,1.4722
2009-03-31,1.0285,1.2241,0.8100,1.4923,0.9385,0.9399,0.8025,0.9354,0.9363,1.0047,1.1579,1.4674
2009-04-01,1.0250,1.2232,0.8090,1.4923,0.9530,0.9560,0.8025,0.9425,0.9538,0.9759,1.1420,1.4717
2009-04-02,1.0283,1.2228,0.8105,1.4918,0.9631,0.9627,0.8033,0.9408,0.9439,1.0774,1.2178,1.5068
2009-04-03,1.0279,1.2214,0.8074,1.4914,0.9570,0.9570,0.8021,0.9408,0.9475,0.9957,1.1579,1.4818
2009-04-07,1.0215,1.2191,0.8101,1.4898,0.9565,0.9554,0.8021,0.9475,0.9483,0.9530,1.1427,1.5097
2009-04-08,1.0201,1.2177,0.8088,1.4875,0.9588,0.9578,0.8021,0.9438,0.9442,1.0626,1.2197,1.5345
2009-04-09,1.0249,1.2153,0.8133,1.4854,0.9541,0.9531,0.8025,0.9400,0.9433,1.0700,1.2243,1.5351
2009-04-10,1.0242,1.2144,0.8118,1.4844,0.9504,0.9455,0.8021,0.9371,0.9425,1.0382,1.2085,1.5442
2009-04-13,1.0263,1.2133,0.8104,1.4826,0.9229,0.9191,0.8025,0.9229,0.9421,1.1201,1.2701,1.5743
2009-04-14,1.0230,1.2129,0.8116,1.4804,0.9137,0.9141,0.8008,0.9163,0.9392,1.0737,1.2371,1.5621
2009-04-15,1.0191,1.2121,0.8250,1.4789,0.9235,0.9227,0.8013,0.9175,0.9358,1.1097,1.2707,1.5903
2009-04-16,1.0186,1.2113,0.8103,1.4779,0.9275,0.9277,0.8008,0.9208,0.9359,1.1215,1.2728,1.5775
2009-04-17,1.0166,1.2110,0.8103,1.4772,0.9225,0.9195,0.8029,0.9200,0.9421,1.1185,1.2687,1.5726
2009-04-20,1.0155,1.2101,0.8106,1.4767,0.9177,0.9173,0.8013,0.9125,0.9425,1.1140,1.2648,1.5696
2009-04-21,1.0188,1.2115,0.8311,1.4781,0.9229,0.9229,0.8233,0.9183,0.9435,1.0995,1.2456,1.5437
