date	SPX.GI	N225.GI	000001.SH
2017/8/10	16279.9282	1197.6939	3261.7494
2017/8/11	16269.4447	1203.8101	3208.5413
2017/8/14	16422.741	1190.8253	3237.3602
2017/8/15	16436.2376	1199.3025	3251.2617
2017/8/16	16481.7918	1190.8199	3246.4512
2017/8/17	16210.3537	1194.6493	3268.4298
2017/8/18	16189.0909	1187.2083	3268.7243
2017/8/21	16199.4134	1183.2524	3286.9055
2017/8/22	16332.9808	1184.1006	3290.2257
2017/8/23	16285.3717	1180.7516	3287.7049
2017/8/24	16225.2479	1181.9734	3271.5117
2017/8/25	16265.5826	1182.2129	3331.5221
2017/8/28	16218.2657	1181.0952	3362.6514
2017/8/29	16217.2566	1180.3604	3365.2261
2017/8/30	16245.1614	1175.23	3363.6266
2017/8/31	16315.3617	1174.4522	3360.8103
2017/9/1	16322.6934	1178.436	3367.1194
2017/9/4	16263.0085	1165.9496	3379.583
2017/9/5	16066.9655	1152.3313	3384.317
2017/9/6	16102.6883	1163.7818	3385.3888
2017/9/7	16089.4612	1159.1748	3365.4974
2017/9/8	16007.1716	1153.4052	3365.2426
2017/9/11	16171.9686	1167.5275	3376.4188
2017/9/12	16296.2725	1179.8929	3379.488
2017/9/13	16334.8427	1178.361	3384.147
2017/9/14	16337.5763	1173.3531	3371.4256
2017/9/15	16357.2547	1184.0976	3353.6192
2017/9/18	16380.0672	1172.5899	3362.8587
2017/9/19	16426.0775	1194.0501	3356.8446
2017/9/20	16471.6121	1196.7532	3365.9959
2017/9/21	16470.702	1191.1008	3357.8123
2017/9/22	16479.8711	1188.7428	3352.5294
2017/9/25	16464.2244	1196.624	3341.5487
2017/9/26	16498.12	1203.222	3343.5826
2017/9/27	16594.5992	1195.9181	3345.2717
2017/9/28	16637.9327	1197.6156	3339.6421
2017/9/29	16720.7404	1202.8322	3348.9431
2017/10/9	16920.6732	1223.752	3374.3781
2017/10/10	16903.8565	1224.6098	3382.9879
2017/10/11	16823.9557	1223.5589	3388.2838
2017/10/12	16787.1601	1226.4169	3386.1
2017/10/13	16816.7095	1241.7033	3390.5233
2017/10/16	16839.246	1250.1883	3378.4704
2017/10/17	16861.8315	1253.2624	3372.0407
2017/10/18	16902.0109	1257.8564	3381.7937
2017/10/19	16933.6875	1255.1459	3370.1721
2017/10/20	17020.0779	1259.7137	3378.6481
2017/10/23	16981.4501	1261.6385	3380.699
2017/10/24	17025.1107	1274.3377	3388.2477
2017/10/25	16959.5302	1264.1215	3396.8975
2017/10/26	16972.3795	1268.777	3407.5671
2017/10/27	17157.1466	1282.6965	3416.8124
2017/10/30	17105.9748	1286.6922	3390.3371
2017/10/31	17098.9538	1292.0815	3393.3417
2017/11/1	17101.1568	1307.6287	3395.9125
2017/11/2	17077.5751	1307.6296	3383.3095
2017/11/3	17098.3764	1306.0744	3371.7441
2017/11/6	17165.4589	1308.3004	3388.1742
2017/11/7	17154.1818	1334.9454	3413.5748
2017/11/8	17194.7723	1335.4862	3415.4602
2017/11/9	17142.4922	1331.9423	3427.7946
2017/11/10	17116.0009	1326.5002	3432.6731
2017/11/13	17149.6379	1306.5127	3447.8358
2017/11/14	17123.4389	1307.7087	3429.5482
2017/11/15	16993.9415	1287.6654	3402.5245
2017/11/16	17139.1733	1312.8601	3399.2503
2017/11/17	17091.8441	1312.5197	3382.9075
2017/11/20	17112.1	1316.1153	3392.3988
2017/11/21	17246.1235	1321.1377	3410.4977
2017/11/22	17216.0433	1328.7082	3430.4643
2017/11/23	17146.1819	1336.7715	3351.9182
2017/11/24	17126.526	1333.5896	3353.8207
2017/11/27	17136.5941	1327.8483	3322.2298
2017/11/28	17323.7526	1334.8732	3333.657
2017/11/29	17334.9507	1336.7148	3337.862
2017/11/30	17483.0298	1339.5228	3317.1884
2017/12/1	17456.3549	1339.0663	3317.6174
2017/12/4	17448.0181	1331.2754	3309.6183
2017/12/5	17384.8761	1329.3363	3303.6751
2017/12/6	17396.0391	1303.6108	3293.9648
2017/12/7	17455.4891	1326.1914	3272.0542
2017/12/8	17557.7027	1334.4026	3289.9924
2017/12/11	17596.3658	1336.4104	3322.1956
2017/12/12	17626.2846	1332.3431	3280.8136
2017/12/13	17641.6475	1327.6603	3303.0373
2017/12/14	17512.0176	1329.4182	3292.4385
2017/12/15	17690.5827	1326.9638	3266.1371
2017/12/18	17798.6366	1344.6316	3267.9224
2017/12/19	17723.9804	1342.9233	3296.5384
2017/12/20	17700.7331	1339.4632	3287.6057
2017/12/21	17663.1283	1327.5143	3300.0593
2017/12/22	17662.0122	1329.9404	3297.063
2017/12/25	17624.9821	1329.899	3280.461
2017/12/26	17534.7588	1321.6866	3306.1246
2017/12/27	17549.9683	1324.1534	3275.7828
2017/12/28	17579.7366	1316.6406	3296.3847
2017/12/29	17469.9025	1317.703	3307.1721
2018/1/2	17544.0619	1314.22	3348.3259
2018/1/3	17613.1855	1316.929	3369.1084
2018/1/4	17717.6482	1357.4435	3385.7102
2018/1/5	17807.1582	1365.1269	3391.7501
2018/1/8	17813.9535	1359.0323	3409.4795
2018/1/9	17874.5809	1369.2041	3413.8996
2018/1/10	17920.3834	1376.4566	3421.8343
2018/1/11	18029.8231	1387.2973	3425.3449
2018/1/12	18091.6136	1380.7917	3428.9407
2018/1/15	17991.8662	1378.9017	3410.4882
2018/1/16	17872.3708	1393.8277	3436.594
2018/1/17	18030.2698	1391.3571	3444.6713
2018/1/18	18019.593	1374.806	3474.754
2018/1/19	18033.4141	1376.3916	3487.864
2018/1/22	18162.7373	1378.6797	3501.3622
2018/1/23	18172.9872	1391.481	3546.5048
2018/1/24	18136.4207	1388.0625	3559.4653
2018/1/25	18092.8367	1380.4047	3548.307
2018/1/26	18224.3381	1367.8368	3558.1288
2018/1/29	18053.4283	1375.5111	3523.0007
2018/1/30	17869.3688	1353.2635	3488.009
2018/1/31	17885.7302	1344.6901	3480.8334
2018/2/1	17791.1729	1354.3735	3446.9799
2018/2/2	17369.6545	1337.1683	3462.0808
2018/2/5	16693.355	1297.7552	3487.497
2018/2/6	16998.787	1247.3431	3370.652
2018/2/7	16862.8144	1240.7775	3309.2598
2018/2/8	16214.3582	1257.5423	3262.0504
2018/2/9	16553.9843	1244.2974	3129.8508
2018/2/12	16733.0656	1238.8021	3154.1254
2018/2/13	16842.2966	1235.5693	3184.9587
2018/2/14	17116.8704	1244.9229	3199.1589
2018/2/22	17178.2579	1283.3194	3268.5589
2018/2/23	17440.4099	1301.8542	3289.0241
2018/2/26	17616.5489	1312.0487	3329.5737
2018/2/27	17329.0305	1320.1733	3292.0679
2018/2/28	17176.9156	1299.2014	3259.408
2018/3/1	16963.575	1290.7159	3273.7549
2018/3/2	17044.7628	1263.5907	3254.5283
2018/3/5	17259.1945	1264.3771	3256.9263
2018/3/6	17292.4614	1277.5908	3289.6419
2018/3/7	17259.0079	1273.6968	3271.6683
2018/3/8	17320.9724	1273.5797	3288.4055
2018/3/9	17681.0653	1280.4446	3307.1656
2018/3/12	17625.7006	1292.9428	3326.6992
2018/3/13	17481.7368	1306.2013	3310.2389
2018/3/14	17378.0883	1292.5257	3291.3819
2018/3/15	17346.9164	1296.1576	3291.112
2018/3/16	17431.2313	1291.6816	3269.8821
2018/3/19	17178.2094	1283.5053	3279.2517
2018/3/20	17183.5587	1275.8452	3290.6399
2018/3/21	17192.5514	1272.574	3280.9521
2018/3/22	16699.3966	1287.444	3263.4803
2018/3/23	16376.4387	1244.5146	3152.7608
2018/3/26	16800.175	1252.1335	3133.7218
2018/3/27	16411.4338	1269.2332	3166.6488
2018/3/28	16355.4925	1252.6038	3122.2895
2018/3/29	16649.629	1248.6185	3160.5306
2018/3/30	16606.0546	1267.2197	3168.8966
2018/4/2	16204.9116	1262.9315	3163.179
2018/4/3	16427.3737	1264.6556	3136.6332
2018/4/4	16641.9763	1259.4524	3131.1114
2018/4/9	16492.698	1279.3208	3138.2936
2018/4/10	16757.1448	1288.1315	3190.3216
2018/4/11	16622.2815	1272.9677	3208.0818
2018/4/12	16738.9148	1273.7977	3180.1583
2018/4/13	16707.5957	1276.6044	3159.0521
2018/4/16	16839.3291	1277.0946	3110.6489
2018/4/17	16988.2807	1279.7881	3066.7967
2018/4/18	17014.8639	1299.8222	3091.3987
2018/4/19	16921.4744	1299.4489	3117.376
2018/4/20	16794.3796	1297.1559	3071.5425
2018/4/23	16831.906	1291.1785	3068.012
2018/4/24	16658.0594	1294.2474	3128.9271
2018/4/25	16645.64	1287.0668	3117.9739
2018/4/26	16877.1964	1290.5868	3075.0301
2018/4/27	16925.3605	1302.395	3082.2316
2018/5/2	16781.3109	1301.556	3081.1773
2018/5/3	16759.7952	1303.9831	3100.8586
2018/5/4	16918.3102	1307.6686	3091.0334
2018/5/7	16993.6506	1308.8918	3136.6448
2018/5/8	17013.1834	1314.1924	3161.4976
2018/5/9	17193.825	1309.194	3159.1502
2018/5/10	17364.4728	1306.4337	3174.4127
2018/5/11	17327.5685	1320.447	3163.2632
2018/5/14	17294.0085	1324.7107	3174.032
2018/5/15	17213.9115	1320.205	3192.1183
2018/5/16	17354.3213	1312.6924	3169.5652
2018/5/17	17321.5158	1317.6141	3154.2825
2018/5/18	17298.7106	1318.8855	3193.3034
2018/5/21	17450.8155	1323.8094	3213.8404
2018/5/22	17381.6548	1319.2782	3214.3497
2018/5/23	17431.0103	1305.3634	3168.9642
2018/5/24	17407.4732	1302.4684	3154.6506
2018/5/25	17380.3183	1311.3506	3141.3032
2018/5/28	17406.1709	1311.4119	3135.0821
2018/5/29	17220.7527	1308.1694	3120.4605
2018/5/30	17490.051	1304.245	3041.4434
2018/5/31	17352.6839	1309.5966	3095.4737
2018/6/1	17522.898	1306.0255	3075.1372
2018/6/4	17637.1029	1317.2924	3091.1909
2018/6/5	17635.4762	1315.5879	3114.2055
2018/6/6	17754.1294	1318.6502	3115.1803
2018/6/7	17707.928	1324.411	3109.4988
2018/6/8	17786.6257	1324.451	3067.1478
2018/6/11	17822.6048	1334.9485	3052.7831
2018/6/12	17869.5609	1328.7517	3079.8018
2018/6/13	17807.3318	1333.9792	3049.7965
2018/6/14	17797.3625	1318.9986	3044.1597
2018/6/15	17874.8816	1328.1894	3021.9008
2018/6/19	17745.4969	1296.6744	2907.8221
2018/6/20	17873.013	1325.6728	2915.7314
2018/6/21	17792.5971	1330.1072	2875.8099
2018/6/22	17852.7244	1327.232	2889.7603
2018/6/25	17631.8824	1319.6932	2859.3364
2018/6/26	17748.9051	1328.9468	2844.5081
2018/6/27	17701.2039	1327.2193	2813.1775
2018/6/28	17916.7808	1335.4662	2786.8966
2018/6/29	17986.3669	1336.3524	2847.4181
2018/7/2	18039.0953	1303.8517	2775.557
2018/7/3	18042.099	1307.2849	2786.8878
2018/7/4	18068.6886	1309.4072	2759.126
2018/7/5	18110.885	1290.8802	2733.8819
2018/7/6	18307.542	1306.7001	2747.2285
2018/7/9	18484.9399	1325.5786	2815.1095
2018/7/10	18511.7045	1325.7315	2827.6252
2018/7/11	18373.4441	1310.0767	2777.7711
2018/7/12	18671.8699	1324.4215	2837.6586
2018/7/13	18692.3012	1338.5314	2831.1837
2018/7/16	18681.759	1342.3956	2814.0418
2018/7/17	18773.6941	1349.8347	2798.1259
2018/7/18	18840.4397	1350.8293	2787.257
2018/7/19	18808.5926	1353.7245	2772.5454
2018/7/20	18960.2638	1365.9811	2829.2712
2018/7/23	18973.2199	1362.0282	2859.5424
2018/7/24	19147.9776	1372.3064	2905.5618
2018/7/25	19364.6603	1383.6981	2903.6467
2018/7/26	19198.6865	1378.4541	2882.2254
2018/7/27	19151.6268	1388.6121	2873.5938
2018/7/30	19094.3941	1385.1099	2869.0495
2018/7/31	19197.2408	1384.7533	2876.4009
2018/8/1	19213.2794	1390.4148	2824.5337
2018/8/2	19208.6981	1370.045	2768.0239
2018/8/3	19405.8393	1379.397	2740.4429
2018/8/6	19528.9455	1387.5088	2705.1565
2018/8/7	19560.6592	1393.5999	2779.374
2018/8/8	19521.806	1389.5454	2744.0696
2018/8/9	19494.8025	1392.3998	2794.3818
2018/8/10	19378.2186	1373.4502	2795.3099
2018/8/13	19366.6234	1356.6907	2785.872
2018/8/14	19509.1052	1388.7373	2780.9646
2018/8/15	19406.1685	1375.3294	2723.2576
2018/8/16	19585.4213	1385.4491	2705.1917
2018/8/17	19635.6856	1384.7054	2668.966
2018/8/20	19633.0762	1381.5104	2698.4658
2018/8/21	19571.1946	1382.4672	2733.8264
2018/8/22	19537.9313	1387.0148	2714.6082
2018/8/23	19532.3152	1385.8403	2724.6244
2018/8/24	19751.995	1395.9757	2729.4308
2018/8/27	19844.9864	1405.0278	2780.899
2018/8/28	19718.2031	1397.211	2777.9808
2018/8/29	19836.4531	1398.8823	2769.2947
2018/8/30	19760.4668	1394.9938	2737.7367
2018/8/31	19801.7134	1406.7555	2725.2499
2018/9/3	19831.0187	1397.6847	2720.7344
2018/9/4	19750.706	1393.7258	2750.5804
2018/9/5	19719.3168	1383.4823	2704.3368
2018/9/6	19633.1937	1376.4868	2691.5929
2018/9/7	19588.3036	1376.8587	2702.3007
2018/9/10	19676.4044	1379.7708	2669.4845
2018/9/11	19778.581	1397.0968	2664.7997
2018/9/12	19802.391	1388.4882	2656.1101
2018/9/13	19890.148	1405.2684	2686.5784
2018/9/14	19859.0243	1409.7448	2681.6431
2018/9/17	19790.8799	1413.6478	2651.7886
2018/9/18	19910.2068	1437.342	2699.9501
2018/9/19	19939.5224	1445.231	2730.8503
2018/9/20	20084.4298	1444.881	2729.2438
2018/9/21	20026.3452	1451.1963	2797.4848
2018/9/25	19954.0926	1452.7429	2781.1385
2018/9/26	19926.5269	1458.7069	2806.8133
2018/9/27	20002.2788	1448.7455	2791.7748
2018/9/28	20045.8512	1464.207	2821.3501
2018/10/8	19890.164	1443.9096	2716.5104
2018/10/9	19879.8186	1432.9236	2721.013
2018/10/10	19241.2489	1436.125	2725.8367
2018/10/11	18852.491	1390.4448	2583.4575
2018/10/12	19126.4026	1397.3329	2606.9125
2018/10/15	19022.8132	1373.9388	2568.0984
2018/10/16	19421.886	1393.9038	2546.3296
2018/10/17	19412.4839	1405.3913	2561.614
2018/10/18	19180.7235	1393.998	2486.4186
2018/10/19	19204.7951	1394.8259	2550.4652
2018/10/22	19080.6108	1392.7337	2654.8762
2018/10/23	19003.3963	1354.2132	2594.8255
2018/10/24	18421.9128	1362.8049	2603.2951
2018/10/25	18779.0908	1317.9807	2603.7995
2018/10/26	18480.5542	1310.3311	2598.8468
2018/10/29	18324.2001	1311.0973	2542.1033
2018/10/30	18664.13	1328.7212	2568.0481
2018/10/31	18886.1844	1350.0811	2602.7832
2018/11/1	19092.1578	1339.9064	2606.2372
2018/11/2	18890.1395	1368.6746	2676.4762
2018/11/5	18887.7671	1334.7872	2665.4306
2018/11/6	19033.2709	1350.9463	2659.3564
2018/11/7	19434.1313	1345.3565	2641.342
2018/11/8	19412.8783	1369.251	2635.6322
2018/11/9	19280.4642	1353.8165	2598.8715
2018/11/12	18940.6861	1359.0417	2630.5195
2018/11/13	18954.2671	1335.8071	2654.8795
2018/11/14	18749.5055	1332.3076	2632.2425
2018/11/15	18945.4038	1331.8523	2668.1704
2018/11/16	18983.4204	1324.7121	2679.1097
2018/11/19	18631.9599	1340.7357	2703.5116
2018/11/20	18303.0139	1329.736	2645.8545
2018/11/21	18403.4989	1325.9829	2651.5053
2018/11/22	18388.1293	1328.4271	2645.4339
2018/11/23	18245.2203	1327.9509	2579.4831
2018/11/26	18567.9123	1342.0487	2575.8101
2018/11/27	18631.1575	1343.2893	2574.6792
2018/11/28	19069.3405	1355.2599	2601.7365
2018/11/29	18987.1869	1359.243	2567.4434
2018/11/30	19143.7111	1366.8344	2588.1875
2018/12/3	19373.8179	1378.5729	2654.798
2018/12/4	18613.9436	1337.4119	2665.9577
2018/12/5	18488.9309	1331.7527	2649.8051
2018/12/6	18493.9474	1304.7613	2605.1813
2018/12/7	18079.7805	1320.6002	2605.8876
2018/12/10	18119.29	1296.2144	2584.5822
2018/12/11	18192.7273	1289.7331	2594.0881
2018/12/12	18309.3498	1315.3482	2602.1526
2018/12/13	18227.4985	1324.6572	2634.0491
2018/12/14	17874.6563	1293.7757	2593.7407
2018/12/17	17543.5634	1307.8979	2597.9737
2018/12/18	17531.3301	1289.0138	2576.6495
2018/12/19	17265.1828	1285.5311	2549.5634
2018/12/20	17009.4065	1250.473	2536.2675
2018/12/21	16632.3872	1248.388	2516.2506
2018/12/24	16224.0007	1253.6514	2527.0071
2018/12/25	16203.5461	1196.3909	2504.819
2018/12/26	16988.8807	1206.685	2498.2939
2018/12/27	17146.5454	1244.2503	2483.0864
2018/12/28	17060.1308	1238.6541	2493.8962
2019/1/2	17189.1874	1250.3027	2465.291
2019/1/3	16800.1139	1276.8022	2464.3628
2019/1/4	17365.5637	1244.395	2514.8682
2019/1/7	17469.711	1264.7997	2533.0887
2019/1/8	17609.4793	1272.0666	2526.4622
2019/1/9	17713.6969	1286.5167	2544.3449
2019/1/10	17698.6982	1270.4404	2535.0985
2019/1/11	17630.942	1276.1053	2553.8313
2019/1/14	17448.1132	1268.1854	2535.7653
2019/1/15	17630.4883	1283.1023	2570.3449
2019/1/16	17688.7602	1272.459	2570.4221
2019/1/17	17816.9808	1264.4307	2559.637
2019/1/18	18071.3592	1281.1103	2596.0056
2019/1/21	18100.47	1280.3924	2610.5094
2019/1/22	17865.2797	1276.125	2579.7041
2019/1/23	17934.98	1279.8997	2581.0041
2019/1/24	17915.5259	1273.5079	2591.6935
2019/1/25	18104.6459	1288.1685	2601.7234
2019/1/28	17838.5847	1273.0521	2596.9767
2019/1/29	17781.984	1273.8097	2594.2536
2019/1/30	18054.995	1265.44	2575.5756
2019/1/31	18124.2303	1277.1126	2584.5724
2019/2/1	18155.6739	1280.6688	2618.2323
2019/2/11	18289.7951	1249.4733	2653.896
2019/2/12	18599.6628	1280.979	2671.8937
2019/2/13	18631.1305	1295.1628	2721.0683
2019/2/14	18600.6733	1291.1501	2719.6999
2019/2/15	18769.4399	1279.0977	2682.385
2019/2/18	18779.432	1302.9387	2754.3566
2019/2/19	18802.8526	1302.934	2755.6459
2019/2/20	18812.8763	1308.9497	2761.2189
2019/2/21	18652.7434	1302.1275	2751.8012
2019/2/22	18753.0583	1300.1428	2804.2262
2019/2/25	18770.566	1304.4816	2961.2834
2019/2/26	18705.7193	1293.2052	2941.5163
2019/2/27	18669.015	1303.5653	2953.8242
2019/2/28	18628.5165	1289.9742	2940.9538
2019/3/1	18772.6671	1298.1921	2994.005
2019/3/4	18725.5118	1306.9438	3027.5755
2019/3/5	18690.0971	1302.5557	3054.2466
2019/3/6	18583.4037	1294.3184	3102.0991
2019/3/7	18448.0692	1289.2273	3106.4179
2019/3/8	18443.0311	1267.0633	2969.8614
2019/3/11	18704.3327	1277.8989	3026.9925
2019/3/12	18738.9155	1297.0596	3060.3073
2019/3/13	18865.2085	1283.7802	3026.9513
2019/3/14	18819.3436	1282.2662	2990.685
2019/3/15	18957.7514	1289.6037	3021.7512
2019/3/18	19005.6279	1298.5667	3096.4176
2019/3/19	18995.7809	1299.0792	3090.975
2019/3/20	18950.8657	1301.6133	3090.6403
2019/3/21	19084.8728	1304.0983	3101.455
2019/3/22	18749.073	1306.9185	3104.1487
2019/3/25	18776.4359	1278.9534	3043.0313
2019/3/26	18895.5195	1305.4604	2997.0954
2019/3/27	18835.5347	1298.9289	3022.7196
2019/3/28	18937.4941	1280.9139	2994.9434
2019/3/29	19085.4324	1290.734	3090.758
2019/4/1	19265.5098	1302.7159	3170.361
2019/4/2	19256.6706	1296.6412	3176.8227
2019/4/3	19307.524	1310.6962	3216.2952
2019/4/4	19307.7496	1307.5378	3246.5714
2019/4/8	19459.864	1309.4638	3244.8103
2019/4/9	19324.8104	1313.1918	3239.6639
2019/4/10	19382.7773	1309.6256	3241.9299
2019/4/11	19377.1612	1312.3878	3189.9619
2019/4/12	19543.61	1317.2638	3188.6256
2019/4/15	19499.9285	1327.9075	3177.7866
2019/4/16	19505.5005	1331.6108	3253.5978
2019/4/17	19464.92	1334.8737	3263.1179
2019/4/18	19437.8462	1319.0232	3250.2012
2019/4/19	19476.1926	1329.2363	3270.7973
2019/4/22	19493.5769	1330.7856	3215.0426
2019/4/23	19679.7122	1334.1153	3198.5938
2019/4/24	19672.5836	1333.9536	3201.6137
2019/4/25	19695.1724	1338.901	3123.8261
2019/4/26	19787.4503	1344.1379	3086.3989
2019/4/29	19809.5349	1342.513	3062.4985
2019/4/30	19821.3117	1341.1998	3078.3389
2019/5/6	19748.426	1353.2195	2906.464
2019/5/7	19500.2157	1336.5138	2926.3908
2019/5/8	19463.7274	1324.6492	2893.7567
2019/5/9	19424.7269	1316.1454	2850.9537
2019/5/10	19568.1637	1320.2046	2939.2106
2019/5/13	19107.7814	1312.4395	2903.7131
2019/5/14	19377.444	1318.5558	2883.6107
2019/5/15	19571.5553	1326.7005	2938.6781
2019/5/16	19756.8668	1321.4071	2955.711
2019/5/17	19690.4376	1332.1256	2882.2962
2019/5/20	19594.1787	1335.938	2870.6046
2019/5/21	19761.2196	1334.2506	2905.9688
2019/5/22	19705.978	1330.5086	2891.7046
2019/5/23	19471.7627	1324.1248	2852.5153
2019/5/24	19497.8358	1329.9203	2852.9948
2019/5/27	19478.3359	1334.6508	2892.3782
2019/5/28	19328.9245	1338.4321	2909.9106
2019/5/29	19199.4984	1327.434	2914.6964
2019/5/30	19240.3451	1320.6778	2905.8054
2019/5/31	18987.0124	1298.2664	2898.6961
2019/6/3	18908.1627	1299.1117	2890.0809
2019/6/4	19292.6648	1300.2281	2862.2803
2019/6/5	19473.0213	1323.7077	2861.4181
2019/6/6	19604.4418	1324.6982	2827.7978
2019/6/10	19896.7865	1343.2615	2852.1302
2019/6/11	19891.268	1351.8153	2925.7162
2019/6/12	19851.3131	1343.1952	2909.3796
2019/6/13	19933.2312	1340.0959	2910.7406
2019/6/14	19901.974	1346.7085	2881.9743
2019/6/17	19921.385	1346.1903	2887.6221
2019/6/18	20115.5521	1335.0179	2890.158
2019/6/19	20161.2609	1356.9835	2917.8029
2019/6/20	20326.2355	1367.5276	2987.1186
2019/6/21	20202.3897	1356.3225	3001.9802
2019/6/24	20176.5311	1358.0674	3008.1479
2019/6/25	20007.392	1353.8182	2982.0738
2019/6/26	20017.96	1352.0932	2976.2837
2019/6/27	20117.0148	1362.0367	2996.7926
2019/6/28	20223.7175	1357.7441	2978.8784
2019/7/1	20369.69	1378.2016	3044.9028
2019/7/2	20368.9834	1375.8706	3043.9428
2019/7/3	20563.3085	1377.0958	3015.2633
2019/7/4	20582.7813	1383.5312	3005.2488
2019/7/5	20543.2196	1385.6141	3011.0588
2019/7/8	20498.6412	1367.3882	2933.3634
2019/7/9	20515.6464	1365.4837	2928.2295
2019/7/10	20609.0828	1361.5619	2915.3022
2019/7/11	20602.4819	1372.1349	2917.7609
2019/7/12	20693.1476	1372.7175	2930.5462
2019/7/15	20701.3081	1380.5027	2942.1853
2019/7/16	20640.7588	1371.6231	2937.6168
2019/7/17	20540.8675	1365.5687	2931.6926
2019/7/18	20594.6759	1340.5403	2901.1766
2019/7/19	20429.9627	1371.6119	2924.2006
2019/7/22	20524.7678	1366.4555	2886.974
2019/7/23	20683.0434	1378.7635	2899.9446
2019/7/24	20792.6902	1381.5753	2923.2775
2019/7/25	20646.3265	1382.4547	2937.3601
2019/7/26	20816.7065	1371.3074	2944.541
2019/7/29	20790.6176	1369.6837	2941.007
2019/7/30	20749.3601	1373.7868	2952.3383
2019/7/31	20517.234	1364.4865	2932.5058
2019/8/1	20361.2519	1365.7203	2908.766
2019/8/2	20229.9722	1353.3528	2867.8376
2019/8/5	19692.7127	1345.0576	2821.4957
2019/8/6	20081.0379	1357.0866	2777.5559
2019/8/7	20186.7064	1350.7898	2768.6795
2019/8/8	20578.0886	1361.5293	2794.5523
2019/8/9	20470.2436	1371.3415	2774.7532
2019/8/12	20247.0971	1379.3465	2814.9944
2019/8/13	20579.638	1367.2416	2797.2596
2019/8/14	19972.8267	1366.3782	2808.9146
2019/8/15	20009.5157	1353.8333	2815.7976
2019/8/16	20310.8868	1353.0729	2823.8238
2019/8/19	20572.2632	1359.9446	2883.096
2019/8/20	20435.2532	1366.7849	2880.0012
2019/8/21	20597.6378	1366.7844	2880.3307
2019/8/22	20603.8746	1364.6254	2883.4358
2019/8/23	20092.6247	1374.6038	2897.4253
2019/8/26	20312.7277	1362.251	2863.5673
2019/8/27	20316.522	1371.0483	2902.1932
2019/8/28	20456.723	1378.183	2893.7564
2019/8/29	20722.989	1374.4425	2890.9192
2019/8/30	20742.4558	1383.9836	2886.2365
2019/9/2	20743.6264	1382.6662	2924.1063
2019/9/3	20600.8043	1384.3195	2930.1538
2019/9/4	20822.3971	1387.87	2957.4116
2019/9/5	21085.5552	1406.9593	2985.8648
2019/9/6	21105.6497	1408.8386	2999.6013
2019/9/9	21102.4744	1414.9035	3024.7388
2019/9/10	21107.7864	1415.7934	3021.2024
2019/9/11	21259.4884	1423.9619	3008.8118
2019/9/12	21321.5996	1431.4342	3031.2351
2019/9/16	21182.686	1443.0035	3030.7544
2019/9/17	21259.3161	1439.8544	2978.1178
2019/9/18	21265.9999	1437.043	2985.6586
2019/9/19	21267.627	1441.1118	2999.2789
2019/9/20	21162.9111	1447.7259	3006.4467
2019/9/23	21162.0567	1452.1197	2977.0767
2019/9/24	20982.4651	1457.5511	2985.3406
2019/9/25	21110.1946	1454.9154	2955.4325
2019/9/26	21060.4085	1455.5807	2929.0875
2019/9/27	20949.0368	1441.9727	2932.167
2019/9/30	21054.1843	1429.3369	2905.1892
2019/10/8	20461.4562	1426.9954	2913.5704
2019/10/9	20648.3323	1422.9657	2924.8566
2019/10/10	20781.3935	1426.6118	2947.7106
2019/10/11	21007.8286	1431.728	2973.6558
2019/10/14	20978.0959	1422.4635	3007.8834
2019/10/15	21181.8541	1447.7991	2991.0459
2019/10/16	21150.8609	1460.9645	2978.7124
2019/10/17	21222.1883	1461.8631	2977.3342
2019/10/18	21109.4478	1463.8461	2938.1413
2019/10/21	21251.497	1470.2108	2939.6179
2019/10/22	21172.0621	1466.9187	2954.3799
2019/10/23	21257.5799	1475.8535	2941.6188
2019/10/24	21290.8781	1481.1551	2940.9215
2019/10/25	21384.239	1485.02	2954.9327
2019/10/28	21507.5438	1488.3849	2980.0498
2019/10/29	21445.6061	1488.8155	2954.176
2019/10/30	21504.712	1481.2621	2939.3209
2019/10/31	21424.8219	1486.2912	2929.0561
2019/11/1	21602.394	1488.4992	2958.1992
2019/11/4	21665.4799	1485.5286	2975.4919
2019/11/5	21640.7129	1506.3337	2991.5622
2019/11/6	21562.0742	1496.6179	2978.5955
2019/11/7	21598.7281	1499.3697	2978.7144
2019/11/8	21634.5481	1496.5183	2964.1849
2019/11/11	21588.387	1494.0077	2909.9746
2019/11/12	21639.1698	1509.4202	2914.8232
2019/11/13	21666.3245	1498.7214	2905.2409
2019/11/14	21702.112	1490.8944	2909.8697
2019/11/15	21871.6162	1506.047	2891.3431
2019/11/18	21865.7615	1508.7418	2909.2002
2019/11/19	21850.6205	1501.8169	2933.9908
2019/11/20	21795.8998	1496.2773	2911.0534
2019/11/21	21792.1268	1491.5637	2903.6379
2019/11/22	21867.2049	1496.4896	2885.2884
2019/11/25	22059.8855	1508.5355	2906.1688
2019/11/26	22091.6739	1508.8413	2907.0602
2019/11/27	22185.4717	1511.7127	2903.1947
2019/11/28	22160.8734	1503.9202	2889.6934
2019/11/29	22080.4612	1495.1429	2871.9813
2019/12/2	21878.6734	1509.1586	2875.8072
2019/12/3	21721.3784	1505.426	2884.6988
2019/12/4	21908.2274	1497.0113	2878.1157
2019/12/5	21984.4281	1509.1701	2899.4685
