,中证500,,,,,,,,,,
,000905.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2010-11-25,5206.1490,5228.2680,5278.3190,5226.9830,5259.8100,6078655700.0000,84176620421.0000,53.6610,1.0307,1.000000,2.7697
2010-11-26,5259.8100,5255.2550,5256.3990,5169.0340,5227.6480,5407235300.0000,73895454035.0000,-32.1620,-0.6115,1.000000,2.4638
2010-11-29,5227.6480,5214.4490,5273.7910,5180.6570,5248.7470,5007099900.0000,71080926639.0000,21.0990,0.4036,1.000000,2.2801
2010-11-30,5248.7470,5238.5000,5257.0980,4960.7080,5110.8750,6460012300.0000,87462279523.0000,-137.8720,-2.6268,1.000000,2.9403
2010-12-01,5110.8750,5090.4020,5139.9600,5071.3540,5116.8370,4082123700.0000,56140962521.0000,5.9620,0.1167,1.000000,1.8580
2010-12-02,5116.8370,5175.2580,5192.6330,5135.6730,5138.4870,4774671500.0000,65517113661.0000,21.6500,0.4231,1.000000,2.1732
2010-12-03,5138.4870,5135.8260,5145.8050,5052.4330,5100.3660,3763797400.0000,51837130406.0000,-38.1210,-0.7419,1.000000,1.7128
2010-12-06,5100.3660,5103.8600,5114.0690,4989.2810,5016.5280,3413567800.0000,48188257794.0000,-83.8380,-1.6438,1.000000,1.5501
2010-12-07,5016.5280,4999.5890,5088.7550,4931.8800,5084.5830,3368159600.0000,46997286828.0000,68.0550,1.3566,1.000000,1.5240
2010-12-08,5084.5830,5077.5490,5133.2470,5059.5840,5069.9700,3301617800.0000,46928056780.0000,-14.6130,-0.2874,1.000000,1.4934
2010-12-09,5069.9700,5047.0440,5047.0440,4964.2530,4964.9010,3503606900.0000,46985514644.0000,-105.0690,-2.0724,1.000000,1.5848
2010-12-10,4964.9010,4944.9290,5045.9500,4935.2810,5039.1650,3041252700.0000,42161387860.0000,74.2640,1.4958,1.000000,1.3744
2010-12-13,5039.1650,5063.0090,5179.5180,5063.0090,5179.0210,4556354900.0000,63884495365.0000,139.8560,2.7754,1.000000,2.0591
2010-12-14,5179.0210,5194.9390,5244.5310,5181.1980,5244.0380,4936328300.0000,69983253936.0000,65.0170,1.2554,1.000000,2.2308
2010-12-15,5244.0380,5244.8030,5276.1370,5211.7000,5230.6800,4679572300.0000,67483845192.0000,-13.3580,-0.2547,1.000000,2.1136
2010-12-16,5230.6800,5219.0840,5250.3860,5200.8790,5216.8510,3552043900.0000,49766029888.0000,-13.8290,-0.2644,1.000000,1.6041
2010-12-17,5216.8510,5212.1360,5230.3300,5187.3980,5228.3370,3041214400.0000,43025437619.0000,11.4860,0.2202,1.000000,1.3730
2010-12-20,5228.3370,5246.4170,5264.2060,5043.6590,5163.5290,4558775600.0000,65571498911.0000,-64.8080,-1.2396,1.000000,2.0580
2010-12-21,5163.5290,5166.3360,5223.3950,5123.2680,5222.7920,4038840600.0000,55801000203.0000,59.2630,1.1477,1.000000,1.8161
2010-12-22,5222.7920,5225.7660,5226.1800,5157.3180,5174.5390,4077913500.0000,56958141826.0000,-48.2530,-0.9239,1.000000,1.8302
2010-12-23,5174.5390,5161.2570,5170.1800,5060.5260,5069.5230,3460813400.0000,47842893244.0000,-105.0160,-2.0295,1.000000,1.5533
2010-12-24,5069.5230,5046.9420,5046.9420,4947.2220,4991.5440,3095078600.0000,40444073619.0000,-77.9790,-1.5382,1.000000,1.3883
2010-12-27,4991.5440,4993.3830,5048.5950,4832.5290,4849.6300,3415533800.0000,45458382170.0000,-141.9140,-2.8431,1.000000,1.5310
2010-12-28,4849.6300,4820.8240,4827.3450,4700.5610,4730.4970,2955424800.0000,37498203111.0000,-119.1330,-2.4565,1.000000,1.3242
2010-12-29,4730.4970,4730.6300,4813.2420,4723.2910,4812.5320,2147683700.0000,29581712752.0000,82.0350,1.7342,1.000000,0.9617
2010-12-30,4812.5320,4810.4420,4846.6530,4777.8400,4828.4890,2353224100.0000,33164304910.0000,15.9570,0.3316,1.000000,1.0537
2010-12-31,4828.4890,4833.8870,4936.7160,4833.8870,4936.7160,2765461400.0000,41140457900.0000,108.2270,2.2414,1.000000,1.2382
2011-01-04,4936.7160,4964.2140,5012.0570,4938.9420,5011.4980,3699564400.0000,54148801363.0000,74.7820,1.5148,1.000000,1.6277
2011-01-05,5011.4980,4989.1050,5038.8720,4964.8660,5028.7660,3475221800.0000,52016619203.0000,17.2680,0.3446,1.000000,1.5273
2011-01-06,5028.7660,5026.3310,5047.2590,4992.1650,5001.2830,3123874300.0000,45887129031.0000,-27.4830,-0.5465,1.000000,1.3718
2011-01-07,5001.2830,4990.6980,5028.2740,4945.7840,4975.1440,3499623300.0000,47227223346.0000,-26.1390,-0.5226,1.000000,1.5354
2011-01-10,4975.1440,4966.5630,4970.4220,4816.5810,4830.5620,3113786200.0000,43833176246.0000,-144.5820,-2.9061,1.000000,1.3661
2011-01-11,4830.5620,4811.1600,4815.4970,4747.4920,4804.8220,2750608900.0000,36680616842.0000,-25.7400,-0.5329,1.000000,1.2067
2011-01-12,4804.8220,4813.4850,4846.9470,4764.4690,4833.5800,2691439800.0000,33842368207.0000,28.7580,0.5985,1.000000,1.1802
2011-01-13,4833.5800,4851.6820,4859.5310,4810.9050,4826.7570,2544377300.0000,32453204942.0000,-6.8230,-0.1412,1.000000,1.1156
2011-01-14,4826.7570,4816.6620,4816.6620,4719.1520,4723.4260,2781177400.0000,36531767728.0000,-103.3310,-2.1408,1.000000,1.2195
2011-01-17,4723.4260,4690.8770,4691.5710,4507.5710,4519.9130,3067751000.0000,38540848688.0000,-203.5130,-4.3086,1.000000,1.3451
2011-01-18,4519.9130,4502.0640,4550.2870,4483.5020,4536.9640,1944286600.0000,24231409864.0000,17.0510,0.3772,1.000000,0.8525
2011-01-19,4536.9640,4538.9860,4646.0880,4530.6070,4646.0870,2436093800.0000,31999372872.0000,109.1230,2.4052,1.000000,1.0678
2011-01-20,4646.0870,4637.7730,4637.7730,4476.5610,4477.3590,2865246300.0000,36214797899.0000,-168.7280,-3.6316,1.000000,1.2559
2011-01-21,4477.3590,4459.9880,4549.5860,4445.2300,4506.3220,2709504200.0000,33386899654.0000,28.9630,0.6469,1.000000,1.1876
2011-01-24,4506.3220,4506.6100,4521.1300,4397.0170,4398.4950,2522068200.0000,32074479982.0000,-107.8270,-2.3928,1.000000,1.1030
2011-01-25,4398.4950,4390.1570,4392.2150,4307.9070,4341.9090,2133616900.0000,26649035293.0000,-56.5860,-1.2865,1.000000,0.9331
2011-01-26,4341.9090,4339.8620,4426.2470,4339.8620,4424.8920,1974312400.0000,25235239648.0000,82.9830,1.9112,1.000000,0.8619
2011-01-27,4424.8920,4397.9290,4514.4280,4369.8670,4502.8080,2796481700.0000,35608939750.0000,77.9160,1.7609,1.000000,1.2209
2011-01-28,4502.8080,4497.8290,4559.3620,4493.8370,4548.2060,2581766500.0000,33231246887.0000,45.3980,1.0082,1.000000,1.1268
2011-01-31,4548.2060,4544.3340,4611.0000,4536.1870,4610.8600,2640632200.0000,34065114763.0000,62.6540,1.3776,1.000000,1.1495
2011-02-01,4610.8600,4612.3990,4638.6060,4604.9120,4630.5800,2394669500.0000,31851848756.0000,19.7200,0.4277,1.000000,1.0424
2011-02-09,4630.5800,4597.5370,4654.5890,4584.8990,4609.7170,2754208500.0000,35874081337.0000,-20.8630,-0.4505,1.000000,1.1987
2011-02-10,4609.7170,4604.8440,4734.0560,4602.3330,4733.9730,3457825000.0000,43583054975.0000,124.2560,2.6955,1.000000,1.5049
2011-02-11,4733.9730,4736.2720,4803.0990,4729.3870,4786.8060,3991598300.0000,51826099577.0000,52.8330,1.1160,1.000000,1.7372
2011-02-14,4786.8060,4792.8530,4884.9930,4792.8530,4872.4950,4781513300.0000,62502918176.0000,85.6890,1.7901,1.000000,2.0802
2011-02-15,4872.4950,4878.6810,4932.3310,4862.7720,4869.6870,5155704100.0000,68054571951.0000,-2.8080,-0.0576,1.000000,2.2430
2011-02-16,4869.6870,4860.8880,4952.9460,4855.9490,4952.6670,4467136700.0000,61015681747.0000,82.9800,1.7040,1.000000,1.9428
2011-02-17,4952.6670,4962.1250,4990.7540,4917.9520,4987.4800,5044532700.0000,68506795975.0000,34.8130,0.7029,1.000000,2.1939
2011-02-18,4987.4800,4977.2200,4984.1820,4915.6660,4941.4320,4290671900.0000,58436567945.0000,-46.0480,-0.9233,1.000000,1.8669
2011-02-21,4941.4320,4911.8060,5043.2480,4905.3630,5042.9670,4737022000.0000,64040480732.0000,101.5350,2.0548,1.000000,2.0589
2011-02-22,5042.9670,5052.3570,5058.7470,4908.2460,4909.7450,5738196100.0000,79490295533.0000,-133.2220,-2.6417,1.000000,2.4941
2011-02-23,4909.7450,4891.2450,4983.2330,4891.2450,4979.0570,4483006400.0000,61614316534.0000,69.3120,1.4117,1.000000,1.9482
2011-02-24,4979.0570,4976.3410,5033.1040,4963.7610,5027.7310,5009068500.0000,65190945277.0000,48.6740,0.9776,1.000000,2.1768
2011-02-25,5027.7310,5019.5040,5039.7920,4964.3500,5032.7970,4445545000.0000,57641320377.0000,5.0660,0.1008,1.000000,1.9319
2011-02-28,5032.7970,5040.2230,5095.5690,5007.6480,5095.2080,5124278700.0000,66627729267.0000,62.4110,1.2401,1.000000,2.2268
2011-03-01,5095.2080,5099.6980,5143.7700,5082.0440,5122.4410,5779841800.0000,77456783066.0000,27.2330,0.5345,1.000000,2.5117
2011-03-02,5122.4410,5099.4750,5120.4120,5024.8640,5108.7400,5314279000.0000,70893197822.0000,-13.7010,-0.2675,1.000000,2.3094
2011-03-03,5108.7400,5106.3900,5124.6100,5000.5420,5009.0470,5171038900.0000,67453574372.0000,-99.6930,-1.9514,1.000000,2.2420
2011-03-04,5009.0470,5005.5550,5067.9170,4989.6470,5067.6210,4255960400.0000,54570107259.0000,58.5740,1.1694,1.000000,1.8425
2011-03-07,5067.6210,5085.4550,5138.6520,5085.4550,5138.2480,5747858800.0000,77165909073.0000,70.6270,1.3937,1.000000,2.4869
2011-03-08,5138.2480,5135.3550,5166.3600,5113.0860,5165.7350,5314008100.0000,71456158892.0000,27.4870,0.5349,1.000000,2.2992
2011-03-09,5165.7350,5168.1320,5186.0330,5147.8660,5181.3680,5114619700.0000,69096749209.0000,15.6330,0.3026,1.000000,2.2129
2011-03-10,5181.3680,5174.0260,5174.0260,5139.7820,5143.4130,5231988600.0000,72055747928.0000,-37.9550,-0.7325,1.000000,2.2593
2011-03-11,5143.4130,5118.0710,5200.6990,5113.4820,5139.7460,5171933500.0000,70886655549.0000,-3.6670,-0.0713,1.000000,2.2327
2011-03-14,5139.7460,5127.1420,5190.7270,5111.0100,5190.0370,5341013300.0000,75553123090.0000,50.2910,0.9785,1.000000,2.3034
2011-03-15,5190.0370,5178.0850,5178.0850,5016.8830,5131.3320,6333606400.0000,85317312273.0000,-58.7050,-1.1311,1.000000,2.7315
2011-03-16,5131.3320,5122.2710,5200.0650,5119.1920,5199.3580,5556131900.0000,75781512600.0000,68.0260,1.3257,1.000000,2.3937
2011-03-17,5199.3580,5151.6380,5185.4150,5080.5270,5104.1340,5674077700.0000,74999674473.0000,-95.2240,-1.8315,1.000000,2.4441
2011-03-18,5104.1340,5133.7720,5160.8030,5105.0580,5126.9340,4267683300.0000,57094408873.0000,22.8000,0.4467,1.000000,1.8383
2011-03-21,5126.9340,5120.6720,5130.9280,5062.7900,5086.1080,4191967500.0000,55093792660.0000,-40.8260,-0.7963,1.000000,1.8053
2011-03-22,5086.1080,5093.4080,5102.4310,5020.7550,5085.8120,3910699900.0000,53595286191.0000,-0.2960,-0.0058,1.000000,1.6841
2011-03-23,5085.8120,5084.7700,5155.5850,5076.7200,5155.3370,4637356000.0000,60690171878.0000,69.5250,1.3670,1.000000,1.9968
2011-03-24,5155.3370,5159.1980,5185.5020,5149.6630,5169.2640,4899669200.0000,63827670882.0000,13.9270,0.2701,1.000000,2.1098
2011-03-25,5169.2640,5164.8240,5218.0640,5164.7790,5212.3450,5857739700.0000,75047768896.0000,43.0810,0.8334,1.000000,2.5208
2011-03-28,5212.3450,5223.0680,5231.7280,5187.4540,5199.5520,6912303000.0000,89292333979.0000,-12.7930,-0.2454,1.000000,2.9666
2011-03-29,5199.5520,5185.6790,5191.5360,5105.0340,5111.1530,7033332700.0000,87274614443.0000,-88.3990,-1.7001,1.000000,3.0158
2011-03-30,5111.1530,5101.1140,5117.2210,5036.2860,5064.5450,5362860200.0000,66256112915.0000,-46.6080,-0.9119,1.000000,2.2987
2011-03-31,5064.5450,5065.1200,5079.2330,4985.0240,5000.4020,4579340300.0000,56200997747.0000,-64.1430,-1.2665,1.000000,1.9616
2011-04-01,5000.4020,4999.7640,5065.0760,4991.7940,5065.0760,3911730200.0000,48618443215.0000,64.6740,1.2934,1.000000,1.6744
2011-04-06,5065.0760,5046.9000,5070.3360,5019.4920,5057.8400,4571476100.0000,58417048983.0000,-7.2360,-0.1429,1.000000,1.9545
2011-04-07,5057.8400,5056.0880,5090.0220,5045.1860,5089.7510,4496888600.0000,57683810293.0000,31.9110,0.6309,1.000000,1.9225
2011-04-08,5089.7510,5087.3130,5149.0530,5079.6490,5148.7990,4537160400.0000,58374692881.0000,59.0480,1.1601,1.000000,1.9398
2011-04-11,5148.7990,5157.0670,5162.4890,5102.7090,5107.1370,5261755000.0000,66933358490.0000,-41.6620,-0.8092,1.000000,2.2455
2011-04-12,5107.1370,5096.5660,5139.0300,5083.3860,5114.4590,5271436500.0000,63128234949.0000,7.3220,0.1434,1.000000,2.2487
2011-04-13,5114.4590,5098.6440,5165.4920,5069.3870,5165.2070,4887132900.0000,58014657947.0000,50.7480,0.9922,1.000000,2.0847
2011-04-14,5165.2070,5162.3060,5175.2380,5139.9960,5150.8690,4891311900.0000,59275613529.0000,-14.3380,-0.2776,1.000000,2.0848
2011-04-15,5150.8690,5143.2970,5162.4150,5103.0860,5162.4150,5279411200.0000,63287015102.0000,11.5460,0.2242,1.000000,2.2502
2011-04-18,5162.4150,5149.3420,5179.4470,5140.4100,5178.8940,5646023100.0000,69014028734.0000,16.4790,0.3192,1.000000,2.4044
2011-04-19,5178.8940,5149.6560,5153.5560,5095.6040,5116.1440,6401797400.0000,77177175059.0000,-62.7500,-1.2116,1.000000,2.7233
2011-04-20,5116.1440,5116.1110,5154.7410,5116.1110,5152.3950,5087671500.0000,63372008210.0000,36.2510,0.7086,1.000000,2.1624
2011-04-21,5152.3950,5169.6230,5191.0140,5159.9600,5188.1110,5383070700.0000,67225993144.0000,35.7160,0.6932,1.000000,2.2875
2011-04-22,5188.1110,5187.7640,5193.2140,5150.4240,5165.1230,5498767000.0000,65818514589.0000,-22.9880,-0.4431,1.000000,2.3329
2011-04-25,5165.1230,5152.0710,5152.0710,5054.7680,5054.7680,5011404400.0000,60598396125.0000,-110.3550,-2.1365,1.000000,2.1242
2011-04-26,5054.7680,5033.7900,5047.3390,4943.0630,4970.5720,3925771800.0000,46731467118.0000,-84.1960,-1.6657,1.000000,1.6606
2011-04-27,4970.5720,4977.9520,5003.8580,4872.5070,4913.4970,4112825800.0000,47874248469.0000,-57.0750,-1.1483,1.000000,1.7351
2011-04-28,4913.4970,4920.9350,4937.1080,4752.4060,4755.4160,4077560200.0000,46696455937.0000,-158.0810,-3.2173,1.000000,1.7179
2011-04-29,4755.4160,4749.5310,4837.0040,4738.4540,4836.8660,3011031000.0000,34952309552.0000,81.4500,1.7128,1.000000,1.2675
2011-05-03,4836.8660,4836.8600,4920.7090,4816.0230,4920.5700,3546053500.0000,42337029899.0000,83.7040,1.7305,1.000000,1.4926
2011-05-04,4920.5700,4900.4360,4900.4360,4798.4060,4814.7810,4062791500.0000,48501424167.0000,-105.7890,-2.1499,1.000000,1.7098
2011-05-05,4814.7810,4792.1300,4842.3700,4784.6970,4827.2120,3470003100.0000,39948589955.0000,12.4310,0.2582,1.000000,1.4601
2011-05-06,4827.2120,4787.5220,4874.9760,4764.8370,4849.9690,3690577100.0000,43482349641.0000,22.7570,0.4714,1.000000,1.5516
2011-05-09,4849.9690,4855.8370,4897.7560,4855.8370,4889.9200,3456250800.0000,41948703524.0000,39.9510,0.8237,1.000000,1.4511
2011-05-10,4889.9200,4893.9530,4918.8680,4871.4460,4918.6740,3522454500.0000,41590094339.0000,28.7540,0.5880,1.000000,1.4789
2011-05-11,4918.6740,4919.2430,4949.0180,4880.3100,4929.4880,4237492400.0000,49759156156.0000,10.8140,0.2199,1.000000,1.7723
2011-05-12,4929.4880,4896.3350,4940.8180,4863.1220,4863.7950,4735557300.0000,54364102761.0000,-65.6930,-1.3327,1.000000,1.9784
2011-05-13,4863.7950,4860.0340,4903.1070,4817.8290,4902.5640,4246408300.0000,49201045718.0000,38.7690,0.7971,1.000000,1.7708
2011-05-16,4902.5640,4900.0040,4931.1250,4892.2390,4900.7060,4099534300.0000,47185720435.0000,-1.8580,-0.0379,1.000000,1.7088
2011-05-17,4900.7060,4892.2930,4912.7090,4823.0650,4873.9540,4686059500.0000,53375981642.0000,-26.7520,-0.5459,1.000000,1.9522
2011-05-18,4873.9540,4859.3210,4907.7460,4850.4500,4906.1890,3608075100.0000,40258340759.0000,32.2350,0.6614,1.000000,1.5022
2011-05-19,4906.1890,4912.8130,4929.2120,4875.8030,4879.8920,3468265600.0000,40656806517.0000,-26.2970,-0.5360,1.000000,1.4393
2011-05-20,4879.8920,4875.0800,4886.5910,4837.9780,4863.1850,3021996400.0000,36148815016.0000,-16.7070,-0.3424,1.000000,1.2539
2011-05-23,4863.1850,4853.8990,4853.9200,4677.4550,4679.5270,4285262200.0000,46854851911.0000,-183.6580,-3.7765,1.000000,1.7700
2011-05-24,4679.5270,4656.0120,4676.8350,4590.1260,4672.0760,3287198100.0000,36938119960.0000,-7.4510,-0.1592,1.000000,1.3577
2011-05-25,4672.0760,4667.6360,4689.6940,4613.6760,4618.7480,3418169200.0000,37355369017.0000,-53.3280,-1.1414,1.000000,1.4081
2011-05-26,4618.7480,4635.9460,4662.2900,4572.3230,4572.9420,3570183800.0000,40354804074.0000,-45.8060,-0.9917,1.000000,1.4686
2011-05-27,4572.9420,4561.7720,4567.2280,4425.7630,4428.8940,3390238600.0000,37048763813.0000,-144.0480,-3.1500,1.000000,1.3903
2011-05-30,4428.8940,4402.9990,4427.0010,4339.0790,4345.0480,2659257500.0000,28052719748.0000,-83.8460,-1.8932,1.000000,1.0905
2011-05-31,4345.0480,4347.9900,4444.5910,4339.6250,4444.2760,2647238400.0000,28524372044.0000,99.2280,2.2837,1.000000,1.0853
2011-06-01,4444.2760,4439.3860,4494.0000,4424.2000,4490.8920,2746729400.0000,29745700595.0000,46.6160,1.0489,1.000000,1.1254
2011-06-02,4490.8920,4434.8630,4452.5340,4363.8950,4429.9990,3038598800.0000,32797875253.0000,-60.8930,-1.3559,1.000000,1.2431
2011-06-03,4429.9990,4425.4880,4514.3050,4424.1980,4506.1960,2671969100.0000,29894914280.0000,76.1970,1.7200,1.000000,1.0876
2011-06-07,4506.1960,4496.9590,4548.2180,4490.6240,4547.3030,2535242700.0000,29192307348.0000,41.1070,0.9122,1.000000,1.0294
2011-06-08,4547.3030,4542.6980,4568.2880,4486.6450,4562.9720,2969370400.0000,33398438594.0000,15.6690,0.3446,1.000000,1.2050
2011-06-09,4562.9720,4552.0660,4553.7120,4456.5900,4456.7300,3012745200.0000,33502489779.0000,-106.2420,-2.3284,1.000000,1.2211
2011-06-10,4456.7300,4442.5110,4469.5780,4383.1990,4469.0490,2716272700.0000,29456674895.0000,12.3190,0.2764,1.000000,1.0960
2011-06-13,4469.0490,4439.8680,4475.6930,4408.0640,4468.7870,2290297400.0000,25594244639.0000,-0.2620,-0.0059,1.000000,0.9241
2011-06-14,4468.7870,4466.9900,4546.7300,4461.5340,4540.9390,2995558500.0000,33903979110.0000,72.1520,1.6146,1.000000,1.2055
2011-06-15,4540.9390,4531.3630,4562.0390,4498.7780,4499.6940,2954781100.0000,33518283130.0000,-41.2450,-0.9083,1.000000,1.1856
2011-06-16,4499.6940,4461.2570,4466.7760,4396.2060,4402.1430,2790606900.0000,30663429751.0000,-97.5510,-2.1679,1.000000,1.1197
2011-06-17,4402.1430,4392.9830,4415.1590,4332.4870,4337.3670,2282689700.0000,25191626303.0000,-64.7760,-1.4715,1.000000,0.9139
2011-06-20,4337.3670,4325.6040,4333.5720,4251.1080,4278.7530,2158850500.0000,23481559124.0000,-58.6140,-1.3514,1.000000,0.8613
2011-06-21,4278.7530,4286.3580,4338.8520,4269.9240,4338.4220,2444865700.0000,26823923809.0000,59.6690,1.3945,1.000000,0.9752
2011-06-22,4338.4220,4341.3560,4350.9210,4300.6430,4321.2190,2228087900.0000,24496084382.0000,-17.2030,-0.3965,1.000000,0.8887
2011-06-23,4321.2190,4307.8140,4411.8600,4276.7290,4402.9380,2927737600.0000,33040753820.0000,81.7190,1.8911,1.000000,1.1654
2011-06-24,4402.9380,4390.0900,4533.7050,4381.7990,4509.1800,4592928400.0000,53141867590.0000,106.2420,2.4130,1.000000,1.8235
2011-06-27,4509.1800,4511.7640,4578.3160,4510.7220,4568.1890,3916460400.0000,47102993276.0000,59.0090,1.3086,1.000000,1.5537
2011-06-28,4568.1890,4569.7570,4582.6240,4529.1790,4574.4770,3231001100.0000,40115208713.0000,6.2880,0.1376,1.000000,1.2817
2011-06-29,4574.4770,4570.8430,4583.4880,4511.2810,4511.5450,3396370200.0000,41337680569.0000,-62.9320,-1.3757,1.000000,1.3469
2011-06-30,4511.5450,4506.7480,4585.2560,4506.7380,4579.3320,3273795000.0000,39545274858.0000,67.7870,1.5025,1.000000,1.2954
2011-07-01,4579.3320,4589.1750,4635.2480,4582.3290,4604.7460,3882020200.0000,44850873979.0000,25.4140,0.5550,1.000000,1.4616
2011-07-04,4604.7460,4617.9520,4719.5700,4617.9520,4719.3910,5031479400.0000,59892749363.0000,114.6450,2.4897,1.000000,1.8904
2011-07-05,4719.3910,4722.3270,4758.0750,4711.1680,4749.4240,4606850900.0000,56956112520.0000,30.0330,0.6364,1.000000,1.7293
2011-07-06,4749.4240,4742.1660,4763.2400,4705.3850,4760.9170,4330434000.0000,54362840502.0000,11.4930,0.2420,1.000000,1.6251
2011-07-07,4760.9170,4757.0740,4813.3380,4742.3700,4761.4520,4850315800.0000,61550736344.0000,0.5350,0.0112,1.000000,1.8188
2011-07-08,4761.4520,4755.7510,4769.5500,4720.2340,4756.6140,3641059700.0000,46150254239.0000,-4.8380,-0.1016,1.000000,1.3653
2011-07-11,4756.6140,4741.9800,4802.4450,4728.4940,4799.4200,3725219400.0000,47482947146.0000,42.8060,0.8999,1.000000,1.3955
2011-07-12,4799.4200,4762.0940,4771.5900,4727.6700,4731.1180,4142080400.0000,51231813529.0000,-68.3020,-1.4231,1.000000,1.5473
2011-07-13,4731.1180,4729.1980,4825.5040,4729.1980,4825.4190,4023526700.0000,52157709585.0000,94.3010,1.9932,1.000000,1.5025
2011-07-14,4825.4190,4833.7520,4866.2410,4813.4900,4866.1650,4613078200.0000,59868156607.0000,40.7460,0.8444,1.000000,1.7186
2011-07-15,4866.1650,4853.7550,4896.0950,4842.7850,4896.0430,4781930400.0000,60113467942.0000,29.8780,0.6140,1.000000,1.7815
2011-07-18,4896.0430,4902.2220,4919.1410,4876.4840,4895.2600,4843666600.0000,61013028718.0000,-0.7830,-0.0160,1.000000,1.8039
2011-07-19,4895.2600,4871.6770,4871.9320,4822.4470,4843.7050,4150607400.0000,52479127858.0000,-51.5550,-1.0532,1.000000,1.5458
2011-07-20,4843.7050,4864.2760,4881.4590,4801.6110,4849.0570,3945111400.0000,49231211067.0000,5.3520,0.1105,1.000000,1.4692
2011-07-21,4849.0570,4846.3360,4850.5500,4782.3970,4784.3880,3879897100.0000,48315272866.0000,-64.6690,-1.3336,1.000000,1.4444
2011-07-22,4784.3880,4791.4550,4822.8130,4781.4100,4800.9380,3316057700.0000,41208478271.0000,16.5500,0.3459,1.000000,1.2336
2011-07-25,4800.9380,4784.9690,4784.9690,4597.7360,4613.7300,4350413100.0000,53033113353.0000,-187.2080,-3.8994,1.000000,1.6181
2011-07-26,4613.7300,4604.9870,4634.3150,4576.9320,4633.3720,2841260600.0000,35524791348.0000,19.6420,0.4257,1.000000,1.0568
2011-07-27,4633.3720,4621.5030,4716.3040,4596.4280,4710.3790,3221238600.0000,41177212690.0000,77.0070,1.6620,1.000000,1.1964
2011-07-28,4710.3790,4670.9160,4685.4550,4633.6720,4680.8980,3191405100.0000,39438276994.0000,-29.4810,-0.6259,1.000000,1.1845
2011-07-29,4680.8980,4678.7780,4694.0590,4611.9010,4628.3200,2939857100.0000,35749766484.0000,-52.5780,-1.1232,1.000000,1.0912
