,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2007-03-08,1934.3635,1934.3635,1967.8438,1919.2524,1967.4681,13913516800.0000,115942056000.0000,33.1046,1.7114,1.000000,4.0904
2007-03-09,1967.4681,1967.4681,1980.9464,1937.5089,1961.9891,16279715200.0000,137844496000.0000,-5.4790,-0.2785,1.000000,4.7801
2007-03-12,1961.9891,1961.9891,1981.0656,1933.9707,1980.9224,15841256000.0000,132884800000.0000,18.9333,0.9650,1.000000,4.6621
2007-03-13,1980.9224,1980.9224,2003.6951,1975.4393,2001.3391,16549155200.0000,137510752000.0000,20.4167,1.0307,1.000000,4.8569
2007-03-14,2001.3391,2001.3391,2001.3392,1930.7351,1977.7578,17543180800.0000,146806464000.0000,-23.5813,-1.1783,1.000000,5.1362
2007-03-15,1977.7578,1977.7578,2015.1292,1976.4041,2015.0339,15563774400.0000,135159904000.0000,37.2761,1.8848,1.000000,4.5869
2007-03-16,2015.0339,2015.0339,2029.8999,1959.3464,1983.3287,18314948800.0000,157901840000.0000,-31.7052,-1.5734,1.000000,5.3786
2007-03-19,1983.3287,1983.3287,2029.1578,1917.3571,2018.7631,16155814400.0000,141322704000.0000,35.4344,1.7866,1.000000,4.7819
2007-03-20,2018.7631,2018.7631,2042.8082,2017.0524,2042.1212,14121960000.0000,126734120000.0000,23.3581,1.1571,1.000000,4.1333
2007-03-21,2042.1212,2042.1212,2069.6357,2038.0986,2069.5432,15382976000.0000,140765312000.0000,27.4220,1.3428,1.000000,4.5018
2007-03-22,2069.5432,2069.5432,2100.7424,2069.5432,2077.7656,18938516800.0000,173077136000.0000,8.2224,0.3973,1.000000,5.5397
2007-03-23,2077.7656,2077.7656,2091.9607,2038.8402,2090.4841,17988790400.0000,161429408000.0000,12.7185,0.6121,1.000000,5.2633
2007-03-26,2090.4841,2090.4841,2134.1033,2090.4841,2134.1003,18618712000.0000,168857312000.0000,43.6162,2.0864,1.000000,5.4394
2007-03-27,2134.1003,2134.1003,2159.4668,2125.5457,2156.3018,19115652800.0000,177379264000.0000,22.2015,1.0403,1.000000,5.5650
2007-03-28,2156.3018,2156.3018,2170.3022,2067.0359,2152.7859,24004657600.0000,220823168000.0000,-3.5159,-0.1631,1.000000,7.0065
2007-03-29,2152.7859,2152.7859,2160.7063,2117.1260,2117.1543,21215435200.0000,202970160000.0000,-35.6316,-1.6551,1.000000,6.2209
2007-03-30,2117.1543,2117.1543,2133.1321,2109.6665,2124.8176,13412904000.0000,126395536000.0000,7.6633,0.3620,1.000000,3.9076
2007-04-02,2124.8176,2124.8176,2175.4551,2124.8176,2175.4551,14353302400.0000,141664352000.0000,50.6375,2.3831,1.000000,4.1504
2007-04-03,2175.4551,2175.4551,2206.2659,2175.4551,2206.2659,16486344000.0000,166210832000.0000,30.8108,1.4163,1.000000,4.7425
2007-04-04,2206.2659,2206.2659,2232.8154,2197.3535,2225.7449,17122982400.0000,175218944000.0000,19.4790,0.8829,1.000000,4.9170
2007-04-05,2225.7449,2225.7449,2259.9727,2214.4526,2256.6045,17133614400.0000,172812704000.0000,30.8596,1.3865,1.000000,4.9189
2007-04-06,2256.6045,2256.6045,2285.1455,2230.7766,2280.9285,18353099200.0000,188610256000.0000,24.3240,1.0779,1.000000,5.2712
2007-04-09,2280.9285,2280.9285,2329.6130,2280.9285,2326.5596,20822668800.0000,215558224000.0000,45.6311,2.0005,1.000000,5.9536
2007-04-10,2326.5596,2326.5596,2354.5630,2283.1794,2354.5630,21946176000.0000,231394320000.0000,28.0034,1.2036,1.000000,6.2698
2007-04-11,2354.5630,2354.5630,2384.8105,2354.5630,2384.8105,22326811200.0000,240922272000.0000,30.2475,1.2846,1.000000,6.3714
2007-04-12,2384.8105,2384.8105,2432.0334,2380.8225,2432.0334,21301641600.0000,235710112000.0000,47.2229,1.9802,1.000000,6.0357
2007-04-13,2432.0334,2432.0334,2458.9629,2412.3159,2423.2295,22939166400.0000,257404464000.0000,-8.8039,-0.3620,1.000000,6.5657
2007-04-16,2423.2295,2423.2295,2491.9861,2423.2295,2491.8245,20025876800.0000,224935312000.0000,68.5950,2.8307,1.000000,5.6698
2007-04-17,2491.8245,2491.8245,2532.3503,2448.3735,2531.1584,24816689600.0000,277768256000.0000,39.3339,1.5785,1.000000,7.0283
2007-04-18,2531.1584,2531.1584,2569.7195,2512.0337,2565.8223,23303651200.0000,267331856000.0000,34.6639,1.3695,1.000000,6.6155
2007-04-19,2565.8223,2565.8223,2565.8223,2381.3748,2441.9038,26477587200.0000,295156544000.0000,-123.9185,-4.8296,1.000000,7.4331
2007-04-20,2441.9038,2441.9038,2560.8342,2441.9038,2554.6775,21185161600.0000,241218832000.0000,112.7737,4.6183,1.000000,5.9553
2007-04-23,2554.6775,2554.6775,2664.1882,2554.6775,2662.6802,24921192000.0000,288006208000.0000,108.0027,4.2276,1.000000,7.0016
2007-04-24,2662.6802,2662.6802,2710.4839,2649.6626,2678.5886,26496633600.0000,316380832000.0000,15.9084,0.5975,1.000000,7.4099
2007-04-25,2678.5886,2678.5886,2689.4065,2619.0630,2677.5464,22126619200.0000,261268752000.0000,-1.0422,-0.0389,1.000000,6.2056
2007-04-26,2677.5464,2677.5464,2712.4346,2670.3884,2712.3110,17973123200.0000,220596000000.0000,34.7646,1.2984,1.000000,5.0292
2007-04-27,2712.3110,2712.3110,2721.3606,2671.9937,2699.5190,18475740800.0000,232227824000.0000,-12.7920,-0.4716,1.000000,5.3887
2007-04-30,2699.5190,2699.5190,2749.8748,2683.7217,2744.2964,20991091200.0000,268393424000.0000,44.7774,1.6587,1.000000,5.9074
2007-05-08,2744.2964,2744.2964,2853.4333,2744.2964,2848.9771,23792710400.0000,309029152000.0000,104.6807,3.8145,1.000000,6.5660
2007-05-09,2848.9771,2848.9771,2873.7842,2747.1199,2861.5015,29417360000.0000,372099552000.0000,12.5244,0.4396,1.000000,8.1252
2007-05-10,2861.5015,2861.5015,2895.0305,2838.7717,2882.4983,24421070400.0000,304990816000.0000,20.9968,0.7338,1.000000,6.7257
2007-05-11,2882.4983,2882.4983,2882.4983,2817.0288,2869.6846,20393516800.0000,270380800000.0000,-12.8137,-0.4445,1.000000,5.6100
2007-05-14,2869.6846,2869.6846,2914.1555,2807.5928,2890.4812,20215289600.0000,272787136000.0000,20.7966,0.7247,1.000000,5.5367
2007-05-15,2890.4812,2890.4812,2905.4058,2790.8853,2795.0479,21162438400.0000,281293088000.0000,-95.4333,-3.3016,1.000000,6.0107
2007-05-16,2795.0479,2795.0479,2869.9395,2755.0723,2869.8296,18966355200.0000,251768944000.0000,74.7817,2.6755,1.000000,5.1655
2007-05-17,2869.8296,2869.8296,2945.8997,2869.8296,2935.7014,20474849600.0000,279254528000.0000,65.8718,2.2953,1.000000,5.5547
2007-05-18,2935.7014,2935.7014,2958.5864,2913.9602,2940.5273,18941622400.0000,256044976000.0000,4.8259,0.1644,1.000000,5.1452
2007-05-21,2940.5273,2940.5273,3003.8691,2839.3115,2999.2437,22736302400.0000,309242176000.0000,58.7164,1.9968,1.000000,6.1167
2007-05-22,2999.2437,2999.2437,3060.1504,2999.2437,3044.1614,25310944000.0000,349474720000.0000,44.9177,1.4976,1.000000,6.7762
2007-05-23,3044.1614,3044.1614,3109.5339,3039.5581,3109.2900,23280742400.0000,326092448000.0000,65.1286,2.1395,1.000000,6.2624
2007-05-24,3109.2900,3109.2900,3136.3191,3043.8384,3097.6194,26958409600.0000,380264288000.0000,-11.6706,-0.3753,1.000000,7.2303
2007-05-25,3097.6194,3097.6194,3156.5239,3071.5549,3147.6848,22690180800.0000,331527968000.0000,50.0654,1.6163,1.000000,6.0573
2007-05-28,3147.6848,3147.6848,3228.8591,3147.6848,3214.5708,26410600000.0000,391794368000.0000,66.8860,2.1249,1.000000,7.0079
2007-05-29,3214.5708,3214.5708,3282.9788,3209.3083,3282.6885,25395974400.0000,378130976000.0000,68.1177,2.1190,1.000000,6.7512
2007-05-30,3282.6885,3282.6885,3282.6885,3027.0513,3050.2522,27612240000.0000,410638400000.0000,-232.4363,-7.0807,1.000000,7.3366
2007-05-31,3050.2522,3050.2522,3073.6450,2862.9939,3019.6184,25613768000.0000,364665696000.0000,-30.6338,-1.0043,1.000000,6.7739
2007-06-01,3019.6184,3019.6184,3060.2012,2865.3066,2880.1553,23570208000.0000,342911776000.0000,-139.4631,-4.6186,1.000000,6.2380
2007-06-04,2880.1553,2880.1553,2880.1553,2650.5549,2654.4648,16599985600.0000,221119664000.0000,-225.6905,-7.8361,1.000000,4.4013
2007-06-05,2654.4648,2654.4648,2716.9993,2451.0005,2716.3667,23329062400.0000,273930112000.0000,61.9019,2.3320,1.000000,6.1514
2007-06-06,2716.3667,2716.3667,2785.1597,2650.8843,2752.7961,22588547200.0000,274574336000.0000,36.4294,1.3411,1.000000,5.9521
2007-06-07,2752.7961,2752.7961,2860.9409,2752.7961,2860.8347,21680361600.0000,273975360000.0000,108.0386,3.9247,1.000000,5.6985
2007-06-08,2860.8347,2860.8347,2916.4927,2847.5295,2897.3096,20996022400.0000,279458432000.0000,36.4749,1.2750,1.000000,5.5045
2007-06-11,2897.3096,2897.3096,2969.9373,2897.3093,2966.8245,20735264000.0000,281595616000.0000,69.5149,2.3993,1.000000,5.4367
2007-06-12,2966.8245,2966.8245,3044.4404,2881.0476,3044.3606,23426392000.0000,323765184000.0000,77.5361,2.6134,1.000000,6.1233
2007-06-13,3044.3606,3044.3606,3142.2854,3044.3606,3123.2249,25301177600.0000,342747744000.0000,78.8643,2.5905,1.000000,6.6049
2007-06-14,3123.2249,3123.2249,3138.0906,3048.7212,3089.4182,21209324800.0000,289849376000.0000,-33.8067,-1.0824,1.000000,5.5321
2007-06-15,3089.4182,3089.4182,3117.7866,3046.9607,3101.7402,16702444800.0000,235799392000.0000,12.3220,0.3988,1.000000,4.3568
2007-06-18,3101.7402,3101.7402,3206.5684,3101.7402,3194.1880,19201003200.0000,279514592000.0000,92.4478,2.9805,1.000000,5.0661
2007-06-19,3194.1880,3194.1880,3230.5503,3165.1116,3230.3083,19360518400.0000,279445632000.0000,36.1203,1.1308,1.000000,5.0383
2007-06-20,3230.3083,3230.3083,3263.5544,3137.0723,3152.2109,20979318400.0000,301419136000.0000,-78.0974,-2.4176,1.000000,5.4879
2007-06-21,3152.2109,3152.2109,3189.8416,3102.3552,3165.4724,17371707200.0000,252094016000.0000,13.2615,0.4207,1.000000,4.4890
2007-06-22,3165.4724,3165.4724,3174.5471,2976.1531,3031.8625,18286089600.0000,258962496000.0000,-133.6099,-4.2209,1.000000,4.7380
2007-06-25,3031.8625,3031.8625,3070.8418,2862.4221,2881.1841,15466072000.0000,217221504000.0000,-150.6784,-4.9698,1.000000,4.0132
2007-06-26,2881.1841,2881.1841,2921.0469,2774.3333,2920.2795,13512924800.0000,174915200000.0000,39.0954,1.3569,1.000000,3.6174
2007-06-27,2920.2795,2920.2795,3007.6589,2899.7104,2999.6868,14813332800.0000,200627120000.0000,79.4073,2.7192,1.000000,3.8152
2007-06-28,2999.6868,2999.6868,3015.3035,2848.7773,2848.9597,14538244800.0000,193424192000.0000,-150.7271,-5.0248,1.000000,3.7743
2007-06-29,2848.9597,2848.9597,2848.9597,2718.5391,2754.3779,12892128000.0000,160694720000.0000,-94.5818,-3.3199,1.000000,3.3433
2007-07-02,2754.3779,2754.3779,2783.3855,2670.2048,2760.4216,10931740800.0000,134619696000.0000,6.0437,0.2194,1.000000,2.8124
2007-07-03,2760.4216,2760.4216,2811.8650,2739.0496,2809.4590,10522485600.0000,131736592000.0000,49.0374,1.7764,1.000000,2.6985
2007-07-04,2809.4590,2809.4590,2818.5166,2735.6042,2746.8796,8885486400.0000,114185920000.0000,-62.5794,-2.2275,1.000000,2.2744
2007-07-05,2746.8796,2746.8796,2746.8796,2590.7004,2591.6316,9718278400.0000,115795216000.0000,-155.2480,-5.6518,1.000000,2.4975
2007-07-06,2591.6316,2591.6316,2724.5654,2541.8320,2722.4260,12332032000.0000,143711312000.0000,130.7944,5.0468,1.000000,3.1512
2007-07-09,2722.4260,2722.4260,2819.7996,2722.4260,2804.9187,12984107200.0000,158300336000.0000,82.4927,3.0301,1.000000,3.3190
2007-07-10,2804.9187,2804.9187,2813.2986,2749.4546,2758.6067,11830312800.0000,148133072000.0000,-46.3120,-1.6511,1.000000,3.0143
2007-07-11,2758.6067,2758.6067,2778.1016,2727.9290,2775.2383,8047796000.0000,100797688000.0000,16.6316,0.6029,1.000000,2.0443
