,沪深300,,,,,,,,,,
,000300.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2014-10-30,2451.3840,2450.3610,2474.3760,2443.7590,2468.9250,18962635300.0000,139157358014.0000,17.5410,0.7156,1.000000,0.8872
2014-10-31,2468.9250,2473.5010,2512.1890,2466.5040,2508.3250,23917241200.0000,181604617039.0000,39.4000,1.5958,1.000000,1.1191
2014-11-03,2508.3250,2515.8240,2524.1720,2502.0600,2512.5480,20580122800.0000,151406835108.0000,4.2230,0.1684,1.000000,0.9629
2014-11-04,2512.5480,2511.0360,2517.4600,2498.6050,2513.1720,21824700500.0000,155291882550.0000,0.6240,0.0248,1.000000,1.0212
2014-11-05,2513.1720,2516.8700,2519.3990,2499.2280,2503.4480,19049186200.0000,146130895120.0000,-9.7240,-0.3869,1.000000,0.8913
2014-11-06,2503.4480,2505.1670,2510.9850,2482.9830,2506.0670,14965111700.0000,118839203631.0000,2.6190,0.1046,1.000000,0.7002
2014-11-07,2506.0670,2508.7650,2541.5490,2489.4190,2502.1530,20876091100.0000,176868665325.0000,-3.9140,-0.1562,1.000000,0.9768
2014-11-10,2502.1530,2529.8300,2565.7300,2514.7100,2565.7300,22659973500.0000,187612569248.0000,63.5770,2.5409,1.000000,1.0602
2014-11-11,2565.7300,2578.4380,2602.3730,2532.5720,2558.6120,32371165600.0000,265840509803.0000,-7.1180,-0.2774,1.000000,1.5142
2014-11-12,2558.6120,2545.4030,2594.3180,2539.6010,2594.3180,18468626100.0000,157847382809.0000,35.7060,1.3955,1.000000,0.8639
2014-11-13,2594.3180,2597.3890,2607.5190,2567.4630,2579.7500,21981561500.0000,192985452900.0000,-14.5680,-0.5615,1.000000,1.0282
2014-11-14,2579.7500,2569.2110,2581.9320,2557.6660,2581.0930,16504996500.0000,145409933865.0000,1.3430,0.0521,1.000000,0.7720
2014-11-17,2581.0930,2613.5130,2614.0860,2565.9430,2567.1010,15847809500.0000,147724645089.0000,-13.9920,-0.5421,1.000000,0.7413
2014-11-18,2567.1010,2565.2730,2570.2110,2534.9270,2541.4160,14294135600.0000,124246649435.0000,-25.6850,-1.0005,1.000000,0.6683
2014-11-19,2541.4160,2538.2330,2550.5000,2531.3180,2537.2230,12214697400.0000,113031721938.0000,-4.1930,-0.1650,1.000000,0.5711
2014-11-20,2537.2230,2528.7800,2545.4730,2522.8360,2537.0990,10614986400.0000,98145538650.0000,-0.1240,-0.0049,1.000000,0.4963
2014-11-21,2537.0990,2537.5380,2585.3620,2530.0320,2583.4550,15102813900.0000,143750813260.0000,46.3560,1.8271,1.000000,0.7061
2014-11-24,2583.4550,2614.1600,2667.6710,2602.9440,2649.2580,27983972000.0000,264974912281.0000,65.8030,2.5471,1.000000,1.3083
2014-11-25,2649.2580,2650.0850,2686.0630,2643.8430,2685.5610,22261169900.0000,206879208489.0000,36.3030,1.3703,1.000000,1.0408
2014-11-26,2685.5610,2695.2630,2723.3600,2690.3100,2723.0180,24396248500.0000,239333899163.0000,37.4570,1.3948,1.000000,1.1406
2014-11-27,2723.0180,2737.0300,2754.4900,2718.7040,2754.4900,26546473000.0000,261164877169.0000,31.4720,1.1558,1.000000,1.2411
2014-11-28,2754.4900,2753.9250,2809.5430,2740.3740,2808.8190,37532366200.0000,330256023242.0000,54.3290,1.9724,1.000000,1.7548
2014-12-01,2808.8190,2825.6110,2855.3320,2808.6530,2819.8120,36548741700.0000,338833084229.0000,10.9930,0.3914,1.000000,1.7088
2014-12-02,2819.8120,2807.3380,2944.5060,2804.2930,2923.9400,36146532200.0000,341185189116.0000,104.1280,3.6927,1.000000,1.6898
2014-12-03,2923.9400,2936.1240,3028.2250,2912.2460,2967.5490,46615668500.0000,464857500377.0000,43.6090,1.4914,1.000000,2.1782
2014-12-04,2967.5490,2975.4030,3104.8900,2968.8760,3104.3510,42681292800.0000,433875560243.0000,136.8020,4.6099,1.000000,1.9944
2014-12-05,3104.3510,3143.9680,3195.7980,3011.9360,3124.8850,52488126000.0000,554362904944.0000,20.5340,0.6615,1.000000,2.4526
2014-12-08,3124.8850,3108.2720,3270.8810,3075.7000,3252.8810,48446234400.0000,515773683037.0000,127.9960,4.0960,1.000000,2.2637
2014-12-09,3252.8810,3233.0970,3387.8270,3074.5160,3106.9130,63287456700.0000,702150099247.0000,-145.9680,-4.4873,1.000000,2.9572
2014-12-10,3106.9130,3120.2120,3229.0470,3058.1910,3221.5460,42501870800.0000,477300103105.0000,114.6330,3.6896,1.000000,1.9860
2014-12-11,3221.5460,3185.1610,3254.4240,3158.4430,3183.0120,36709169100.0000,392944833604.0000,-38.5340,-1.1961,1.000000,1.7138
2014-12-12,3183.0120,3182.9230,3239.4470,3167.9280,3193.2270,30106532500.0000,337817436996.0000,10.2150,0.3209,1.000000,1.4050
2014-12-15,3193.2270,3176.8290,3226.2210,3143.2970,3217.2280,29019383400.0000,326668040798.0000,24.0010,0.7516,1.000000,1.3561
2014-12-16,3217.2280,3221.3580,3303.4020,3207.6880,3303.4020,35812384700.0000,425665729151.0000,86.1740,2.6785,1.000000,1.6728
2014-12-17,3303.4020,3325.8200,3368.1940,3275.7360,3360.5980,44814077000.0000,527748937956.0000,57.1960,1.7314,1.000000,2.0932
2014-12-18,3360.5980,3359.0900,3393.7110,3322.2290,3345.9270,35597020700.0000,416260448852.0000,-14.6710,-0.4366,1.000000,1.6626
2014-12-19,3345.9270,3345.6290,3397.1830,3280.9160,3383.1670,41121159000.0000,435516864940.0000,37.2400,1.1130,1.000000,1.9207
2014-12-22,3383.1670,3396.2510,3455.2070,3357.6610,3394.4810,54980167100.0000,537021101759.0000,11.3140,0.3344,1.000000,2.5680
2014-12-23,3394.4810,3358.7980,3431.7790,3316.9130,3324.9240,36973609300.0000,377227774057.0000,-69.5570,-2.0491,1.000000,1.7269
2014-12-24,3324.9240,3332.1460,3340.3570,3188.4950,3230.3850,31744958700.0000,339475799573.0000,-94.5390,-2.8433,1.000000,1.4819
2014-12-25,3230.3850,3254.4800,3335.7790,3226.3220,3335.4190,30979954700.0000,330128939928.0000,105.0340,3.2514,1.000000,1.4462
2014-12-26,3335.4190,3343.6400,3453.3380,3335.0120,3445.8390,38461412400.0000,438838427110.0000,110.4200,3.3105,1.000000,1.7954
2014-12-29,3445.8390,3502.1830,3524.2800,3405.8360,3455.4550,42501503700.0000,505004508391.0000,9.6160,0.2791,1.000000,1.9810
2014-12-30,3455.4550,3450.8140,3491.8260,3422.1740,3457.5540,32823387300.0000,394607772399.0000,2.0990,0.0607,1.000000,1.5299
2014-12-31,3457.5540,3462.3890,3542.3400,3452.4980,3533.7050,34593476000.0000,403710888146.0000,76.1510,2.2025,1.000000,1.6121
2015-01-05,3533.7050,3566.0890,3669.0420,3551.5100,3641.5410,45119809800.0000,519849817448.0000,107.8360,3.0516,1.000000,2.1023
2015-01-06,3641.5410,3608.4280,3683.2260,3587.2310,3641.0590,42096218500.0000,498529588258.0000,-0.4820,-0.0132,1.000000,1.9521
2015-01-07,3641.0590,3620.9240,3671.1900,3601.6980,3643.7900,32019123200.0000,398731720502.0000,2.7310,0.0750,1.000000,1.4835
2015-01-08,3643.7900,3650.0730,3659.9450,3552.1000,3559.2590,29500304500.0000,355831967325.0000,-84.5310,-2.3199,1.000000,1.3668
2015-01-09,3559.2590,3547.5740,3689.7530,3536.3950,3546.7230,34998267200.0000,430210592272.0000,-12.5360,-0.3522,1.000000,1.6215
2015-01-12,3546.7230,3531.5150,3560.5270,3461.3220,3513.5760,26656717500.0000,334257133083.0000,-33.1470,-0.9346,1.000000,1.2350
2015-01-13,3513.5760,3506.4510,3550.1580,3494.7680,3514.0400,18715396500.0000,250796676069.0000,0.4640,0.0132,1.000000,0.8670
2015-01-14,3514.0400,3522.9070,3547.2420,3471.5600,3502.4230,19601251000.0000,241285837533.0000,-11.6170,-0.3306,1.000000,0.9080
2015-01-15,3502.4230,3501.7190,3604.1210,3482.2700,3604.1210,23781233800.0000,303445351108.0000,101.6980,2.9036,1.000000,1.1000
2015-01-16,3604.1210,3616.2480,3662.1580,3601.2580,3635.1460,28268161400.0000,355568710742.0000,31.0250,0.8608,1.000000,1.3076
2015-01-19,3635.1460,3414.0130,3497.2520,3330.9810,3355.1550,32950527500.0000,366017532103.0000,-279.9910,-7.7023,1.000000,1.5235
2015-01-20,3355.1550,3336.7930,3419.2040,3325.6810,3396.2220,29784323200.0000,381917903845.0000,41.0670,1.2240,1.000000,1.3759
2015-01-21,3396.2220,3420.4910,3557.7940,3409.4300,3548.8850,33792821000.0000,425433704264.0000,152.6630,4.4951,1.000000,1.5611
2015-01-22,3548.8850,3551.0520,3576.7560,3520.0530,3567.6130,26885359900.0000,345026040998.0000,18.7280,0.5277,1.000000,1.2415
2015-01-23,3567.6130,3582.0880,3627.8060,3548.6260,3571.7320,28017217200.0000,361835546416.0000,4.1190,0.1155,1.000000,1.2928
2015-01-26,3571.7320,3580.1180,3611.6170,3559.3760,3607.9850,23976620300.0000,309585710088.0000,36.2530,1.0150,1.000000,1.1065
2015-01-27,3607.9850,3614.0380,3616.2580,3510.0170,3574.9310,28766917900.0000,357548249621.0000,-33.0540,-0.9161,1.000000,1.3276
2015-01-28,3574.9310,3547.2390,3583.3120,3512.3930,3525.3230,21622021400.0000,278749164896.0000,-49.6080,-1.3877,1.000000,0.9967
2015-01-29,3525.3230,3474.9150,3505.5820,3453.9010,3481.7980,21161886000.0000,251897926442.0000,-43.5250,-1.2346,1.000000,0.9755
2015-01-30,3481.7980,3496.8850,3514.2170,3431.9360,3434.3900,19647915700.0000,237420793858.0000,-47.4080,-1.3616,1.000000,0.9057
2015-02-02,3434.3900,3360.1930,3407.2560,3347.0850,3353.9600,19518369900.0000,224837769887.0000,-80.4300,-2.3419,1.000000,0.8997
2015-02-03,3353.9600,3388.6020,3441.7090,3360.7170,3437.4450,19284609600.0000,241100023193.0000,83.4850,2.4891,1.000000,0.8889
2015-02-04,3437.4450,3446.1440,3476.8170,3399.5650,3401.7680,19130434900.0000,244034297155.0000,-35.6770,-1.0379,1.000000,0.8811
2015-02-05,3401.7680,3487.9510,3487.9510,3366.8620,3366.9460,25043060900.0000,311523669172.0000,-34.8220,-1.0236,1.000000,1.1529
2015-02-06,3366.9460,3352.3300,3374.0510,3285.9350,3312.4200,19266418600.0000,221433183351.0000,-54.5260,-1.6195,1.000000,0.8864
2015-02-09,3312.4200,3305.7340,3376.5260,3298.5970,3345.9210,17235382000.0000,220766525021.0000,33.5010,1.0114,1.000000,0.7925
2015-02-10,3345.9210,3345.0770,3407.1800,3339.5480,3406.9430,15930908800.0000,199120680699.0000,61.0220,1.8238,1.000000,0.7325
2015-02-11,3406.9430,3415.9770,3445.6550,3412.1360,3434.1240,14461377200.0000,185979219656.0000,27.1810,0.7978,1.000000,0.6649
2015-02-12,3434.1240,3435.3610,3453.5820,3405.6270,3442.8740,15608169100.0000,191285873488.0000,8.7500,0.2548,1.000000,0.7176
2015-02-13,3442.8740,3458.8270,3509.5050,3452.0790,3469.8280,20108997100.0000,247076153339.0000,26.9540,0.7829,1.000000,0.9237
2015-02-16,3469.8280,3473.2890,3504.4750,3466.6070,3499.4830,16564134300.0000,222799721247.0000,29.6550,0.8547,1.000000,0.7603
2015-02-17,3499.4830,3511.5440,3536.8200,3511.0930,3522.3220,16532831300.0000,214457267905.0000,22.8390,0.6526,1.000000,0.7580
2015-02-25,3522.3220,3529.5500,3529.5500,3463.9550,3478.7290,16553935100.0000,211739059322.0000,-43.5930,-1.2376,1.000000,0.7584
2015-02-26,3478.7290,3473.7130,3569.3300,3456.8710,3566.2950,22932843800.0000,279809075234.0000,87.5660,2.5172,1.000000,1.0507
2015-02-27,3566.2950,3565.2330,3594.8130,3560.4550,3572.8430,22278643800.0000,271861944608.0000,6.5480,0.1836,1.000000,1.0207
2015-03-02,3572.8430,3603.4520,3608.6910,3566.5270,3601.2650,24817612500.0000,325164897145.0000,28.4220,0.7955,1.000000,1.1366
2015-03-03,3601.2650,3579.3150,3579.3150,3504.2010,3507.9000,26186648900.0000,335700118167.0000,-93.3650,-2.5926,1.000000,1.1993
2015-03-04,3507.9000,3514.6670,3540.9120,3497.1720,3530.8220,19966398100.0000,257468790961.0000,22.9220,0.6534,1.000000,0.9136
2015-03-05,3530.8220,3513.2490,3517.0830,3467.6760,3496.3440,21750880500.0000,279030592350.0000,-34.4780,-0.9765,1.000000,0.9951
2015-03-06,3496.3440,3501.1840,3516.2430,3472.3920,3478.5200,18151805400.0000,233468244766.0000,-17.8240,-0.5098,1.000000,0.8303
2015-03-09,3478.5200,3449.6960,3546.7050,3417.4860,3537.7500,23394041100.0000,277860471571.0000,59.2300,1.7027,1.000000,1.0700
2015-03-10,3537.7500,3523.6400,3551.2050,3511.9850,3520.6110,19426765700.0000,245366625918.0000,-17.1390,-0.4845,1.000000,0.8877
2015-03-11,3520.6110,3524.5750,3568.9160,3512.2180,3524.6530,18894782500.0000,235772755479.0000,4.0420,0.1148,1.000000,0.8593
2015-03-12,3524.6530,3557.6860,3603.3410,3536.5340,3592.8440,26566462500.0000,322141249344.0000,68.1910,1.9347,1.000000,1.2082
2015-03-13,3592.8440,3604.6710,3641.3920,3594.7420,3617.6570,24686476800.0000,297298516465.0000,24.8130,0.6906,1.000000,1.1222
2015-03-16,3617.6570,3641.7730,3705.7390,3621.1190,3705.6710,27543830700.0000,358497570207.0000,88.0140,2.4329,1.000000,1.2513
2015-03-17,3705.6710,3733.9610,3762.5750,3716.8090,3757.1220,37162566600.0000,455003825887.0000,51.4510,1.3884,1.000000,1.6883
2015-03-18,3757.1220,3769.0860,3846.0550,3763.8480,3846.0550,41519001100.0000,484465529242.0000,88.9330,2.3671,1.000000,1.8862
2015-03-19,3846.0550,3851.2490,3859.1260,3809.7060,3839.7390,39154763000.0000,463212821639.0000,-6.3160,-0.1642,1.000000,1.7782
2015-03-20,3839.7390,3852.4920,3916.8630,3832.4160,3892.5740,40181755200.0000,544468374302.0000,52.8350,1.3760,1.000000,1.8248
2015-03-23,3892.5740,3923.0830,3972.2960,3922.2100,3972.0610,39111992200.0000,519760220709.0000,79.4870,2.0420,1.000000,1.7763
2015-03-24,3972.0610,3980.0660,3989.8580,3883.7820,3973.0460,46858131200.0000,591066800604.0000,0.9850,0.0248,1.000000,2.1280
2015-03-25,3973.0460,3961.5780,3980.7160,3913.9880,3940.4120,37996885100.0000,501733891680.0000,-32.6340,-0.8214,1.000000,1.7256
2015-03-26,3940.4120,3921.7450,3991.9970,3892.8780,3949.9990,34675631500.0000,468538490771.0000,9.5870,0.2433,1.000000,1.5732
2015-03-27,3949.9990,3957.5420,3993.0320,3932.8700,3971.6970,29875606400.0000,393132347578.0000,21.6980,0.5493,1.000000,1.3554
2015-03-30,3971.6970,3999.0240,4101.6510,3999.0240,4088.1780,42829702000.0000,546211078887.0000,116.4810,2.9328,1.000000,1.9431
2015-03-31,4088.1780,4138.8850,4166.0180,4037.7710,4051.2040,43606563500.0000,598121732643.0000,-36.9740,-0.9044,1.000000,1.9783
2015-04-01,4051.2040,4057.5010,4139.4990,4046.9390,4123.8950,32951285300.0000,466596904663.0000,72.6910,1.7943,1.000000,1.4949
2015-04-02,4123.8950,4149.9460,4156.8420,4068.6490,4124.7760,33907048700.0000,476617837707.0000,0.8810,0.0214,1.000000,1.5383
2015-04-03,4124.7760,4104.6720,4170.5580,4092.3830,4170.5380,32130376600.0000,466965600575.0000,45.7620,1.1094,1.000000,1.4577
2015-04-07,4170.5380,4213.8940,4260.4710,4197.0190,4260.0440,41536265400.0000,564646323685.0000,89.5060,2.1462,1.000000,1.8844
2015-04-08,4260.0440,4277.4500,4304.7800,4204.8260,4295.8030,45867671500.0000,658308062760.0000,35.7590,0.8394,1.000000,2.0809
2015-04-09,4295.8030,4316.9580,4332.1660,4212.6110,4262.1380,43969990200.0000,650419151486.0000,-33.6650,-0.7837,1.000000,1.9948
2015-04-10,4262.1380,4249.3830,4351.6870,4231.1960,4344.4160,34819017000.0000,509354291196.0000,82.2780,1.9304,1.000000,1.5796
2015-04-13,4344.4160,4394.0470,4432.0240,4361.5890,4421.0730,43415303600.0000,598518139930.0000,76.6570,1.7645,1.000000,1.9679
2015-04-14,4421.0730,4432.1260,4474.3530,4385.9080,4438.1840,43443212600.0000,602127441917.0000,17.1110,0.3870,1.000000,1.9691
2015-04-15,4438.1840,4439.3140,4475.9970,4379.6090,4380.5130,47215413100.0000,596822875636.0000,-57.6710,-1.2994,1.000000,2.1287
2015-04-16,4380.5130,4355.4910,4513.7650,4335.6300,4513.5460,42260374800.0000,564722844124.0000,133.0330,3.0369,1.000000,1.9046
2015-04-17,4513.5460,4578.6790,4630.2700,4553.9040,4596.1360,55280266300.0000,733953610122.0000,82.5900,1.8298,1.000000,2.4913
2015-04-20,4596.1360,4615.0340,4671.1680,4492.6000,4521.9190,68643907500.0000,939264904128.0000,-74.2170,-1.6148,1.000000,3.0936
2015-04-21,4521.9190,4520.4610,4620.0580,4504.5580,4619.1640,49031499100.0000,685365027867.0000,97.2450,2.1505,1.000000,2.2097
2015-04-22,4619.1640,4637.0550,4740.9330,4632.5890,4739.8140,51621379200.0000,769924803864.0000,120.6500,2.6119,1.000000,2.3261
2015-04-23,4739.8140,4764.4810,4782.0440,4693.9670,4740.8920,49743095400.0000,752258236225.0000,1.0780,0.0227,1.000000,2.2415
2015-04-24,4740.8920,4682.6260,4730.4300,4618.3180,4702.6410,48015293600.0000,721273097490.0000,-38.2510,-0.8068,1.000000,2.1610
2015-04-27,4702.6410,4753.8710,4810.4850,4735.3100,4807.5920,51307654800.0000,765910402328.0000,104.9510,2.2317,1.000000,2.3087
2015-04-28,4807.5920,4811.3190,4839.0780,4703.5670,4741.8610,60863854500.0000,860349875255.0000,-65.7310,-1.3672,1.000000,2.7387
2015-04-29,4741.8610,4722.9030,4797.9270,4695.7930,4774.3260,39505698000.0000,601676350605.0000,32.4650,0.6846,1.000000,1.7766
2015-04-30,4774.3260,4788.4120,4818.7250,4749.4850,4749.8860,39972744400.0000,612511415165.0000,-24.4400,-0.5119,1.000000,1.7976
2015-05-04,4749.8860,4757.6370,4795.9150,4699.3980,4787.7410,37784385300.0000,565453373624.0000,37.8550,0.7970,1.000000,1.6985
2015-05-05,4787.7410,4785.1920,4785.1920,4572.9830,4596.8370,46041962600.0000,660020218474.0000,-190.9040,-3.9874,1.000000,2.0685
2015-05-06,4596.8370,4626.2310,4700.9090,4511.7610,4553.3270,37607370200.0000,586033987365.0000,-43.5100,-0.9465,1.000000,1.6895
2015-05-07,4553.3270,4520.8180,4546.3380,4467.4590,4470.0890,29775920300.0000,427189953161.0000,-83.2380,-1.8281,1.000000,1.3372
2015-05-08,4470.0890,4515.5540,4559.0580,4445.5920,4558.4040,30240796700.0000,452090694881.0000,88.3150,1.9757,1.000000,1.3580
2015-05-11,4558.4040,4582.0910,4690.9540,4535.1490,4690.5320,37383842000.0000,583260408778.0000,132.1280,2.8986,1.000000,1.6787
2015-05-12,4690.5320,4692.1220,4748.0040,4660.0160,4747.4210,37705389100.0000,607123299939.0000,56.8890,1.2128,1.000000,1.6924
2015-05-13,4747.4210,4746.7130,4758.0020,4678.8450,4718.4360,37073042400.0000,590479847838.0000,-28.9850,-0.6105,1.000000,1.6608
2015-05-14,4718.4360,4717.9550,4735.2840,4670.1680,4700.7780,33772515200.0000,513219655550.0000,-17.6580,-0.3742,1.000000,1.5130
2015-05-15,4700.7780,4690.7550,4690.7550,4592.0500,4617.4700,32843116600.0000,506695010176.0000,-83.3080,-1.7722,1.000000,1.4647
2015-05-18,4617.4700,4582.0580,4623.3830,4565.0610,4575.1400,26918048900.0000,434083129375.0000,-42.3300,-0.9167,1.000000,1.2004
2015-05-19,4575.1400,4577.6370,4740.0050,4577.6370,4731.2220,31478595200.0000,524232160128.0000,156.0820,3.4115,1.000000,1.4038
2015-05-20,4731.2220,4751.5720,4843.1000,4745.2100,4754.9190,36318074800.0000,589956272979.0000,23.6970,0.5009,1.000000,1.6285
2015-05-21,4754.9190,4768.6890,4841.6150,4746.0290,4840.9760,30505453700.0000,505346105539.0000,86.0570,1.8099,1.000000,1.3663
2015-05-22,4840.9760,4895.9250,4951.9910,4870.5980,4951.3350,45584671800.0000,719129953200.0000,110.3590,2.2797,1.000000,2.0401
2015-05-25,4951.3350,4949.1100,5099.8390,4949.1100,5099.4950,46573659000.0000,757085825931.0000,148.1600,2.9923,1.000000,2.0844
2015-05-26,5099.4950,5140.7980,5199.2950,5063.1460,5198.9180,48794935900.0000,802295843467.0000,99.4230,1.9497,1.000000,2.1833
2015-05-27,5198.9180,5216.1700,5226.8440,5126.8610,5181.4340,47079873000.0000,777826309129.0000,-17.4840,-0.3363,1.000000,2.1064
2015-05-28,5181.4340,5174.1010,5213.1830,4831.3290,4834.0070,57182904700.0000,873207363731.0000,-347.4270,-6.7052,1.000000,2.5577
2015-05-29,4834.0070,4839.5300,4924.3030,4665.5210,4840.8290,42787885900.0000,636008152610.0000,6.8220,0.1411,1.000000,1.9113
2015-06-01,4840.8290,4862.7560,5079.3190,4835.7740,5076.1790,41750374100.0000,637843681462.0000,235.3500,4.8618,1.000000,1.8651
2015-06-02,5076.1790,5091.2720,5162.5560,5047.0810,5161.8700,41297319600.0000,658452859697.0000,85.6910,1.6881,1.000000,1.8434
2015-06-03,5161.8700,5176.5970,5186.9670,5059.4950,5143.5900,41425827000.0000,672056532157.0000,-18.2800,-0.3541,1.000000,1.8464
2015-06-04,5143.5900,5156.0120,5194.2330,4863.4650,5181.4160,48276726800.0000,735170669363.0000,37.8260,0.7354,1.000000,2.1406
2015-06-05,5181.4160,5254.9050,5288.3400,5104.1780,5230.5520,54596119600.0000,855224403052.0000,49.1360,0.9483,1.000000,2.4194
2015-06-08,5230.5520,5259.4080,5370.6090,5202.5950,5353.7510,63731323700.0000,949498013951.0000,123.1990,2.3554,1.000000,2.8242
2015-06-09,5353.7510,5379.4700,5380.4260,5251.2080,5317.4610,57042726300.0000,871431819564.0000,-36.2900,-0.6778,1.000000,2.5270
2015-06-10,5317.4610,5254.3042,5374.8296,5209.6795,5309.1120,44216567600.0000,711509256785.0000,-8.3490,-0.1570,1.000000,1.9568
2015-06-11,5309.1120,5305.1407,5329.2951,5248.1626,5306.5900,39233875500.0000,660584867997.0000,-2.5220,-0.0475,1.000000,1.7351
2015-06-12,5306.5900,5329.2781,5351.6481,5283.0859,5335.1151,43013138600.0000,694213173337.0000,28.5251,0.5375,1.000000,1.9007
2015-06-15,5335.1151,5354.0138,5362.4515,5207.3081,5221.1665,47574570300.0000,766237730233.0000,-113.9486,-2.1358,1.000000,2.0651
2015-06-16,5221.1665,5165.0245,5204.3030,5015.2646,5064.8212,41167563800.0000,651522532247.0000,-156.3453,-2.9945,1.000000,1.7864
2015-06-17,5064.8212,5072.3064,5158.3671,4949.2934,5138.8307,39712418700.0000,589868366440.0000,74.0095,1.4612,1.000000,1.7216
2015-06-18,5138.8307,5107.6946,5121.2184,4926.4292,4930.5491,36439581400.0000,555646755662.0000,-208.2816,-4.0531,1.000000,1.5794
2015-06-19,4930.5491,4847.0568,4910.4499,4634.6909,4637.0517,35810474400.0000,519609575034.0000,-293.4974,-5.9526,1.000000,1.5501
2015-06-23,4637.0517,4641.4248,4786.9550,4455.3304,4786.0906,36508794400.0000,536984113004.0000,149.0389,3.2141,1.000000,1.5802
2015-06-24,4786.0906,4811.5949,4883.7317,4744.3058,4880.1261,43463872300.0000,615374085939.0000,94.0355,1.9648,1.000000,1.8804
2015-06-25,4880.1261,4906.2416,4919.2631,4667.2235,4706.5159,44613598200.0000,640246401379.0000,-173.6102,-3.5575,1.000000,1.9293
2015-06-26,4706.5159,4573.8723,4650.1861,4278.6752,4336.1947,44663979000.0000,612959478689.0000,-370.3212,-7.8683,1.000000,1.9297
2015-06-29,4336.1947,4446.8419,4451.1659,4000.9261,4191.5486,52566248200.0000,704014548847.0000,-144.6461,-3.3358,1.000000,2.2689
2015-06-30,4191.5486,4161.0672,4475.7674,4016.0126,4472.9976,52704528000.0000,716045824698.0000,281.4490,6.7147,1.000000,2.2745
2015-07-01,4472.9976,4408.9843,4526.1271,4235.6964,4253.0210,43172141100.0000,623330596858.0000,-219.9766,-4.9179,1.000000,1.8628
2015-07-02,4253.0210,4287.7344,4312.1904,4000.0612,4107.9961,45706219400.0000,593506685518.0000,-145.0249,-3.4099,1.000000,1.9721
2015-07-03,4107.9961,4017.2019,4164.6289,3785.9015,3885.9169,42930085000.0000,538216869728.0000,-222.0792,-5.4060,1.000000,1.8498
2015-07-06,3885.9169,4218.2660,4218.2660,3832.4678,3998.5370,64809453000.0000,779558044352.0000,112.6201,2.8982,1.000000,2.7926
