,中证800,,,,,,,,,,
,000906.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2010-10-25,3633.4990,3643.2760,3738.6740,3627.7550,3738.4840,22646235300.0000,315556504969.0000,104.9850,2.8894,1.000000,1.5710
2010-10-26,3738.4840,3749.0020,3755.5550,3702.4880,3735.4700,23177548900.0000,322727008530.0000,-3.0140,-0.0806,1.000000,1.6079
2010-10-27,3735.4700,3723.7240,3762.8270,3667.9690,3675.8400,20425324800.0000,283650782661.0000,-59.6300,-1.5963,1.000000,1.4169
2010-10-28,3675.8400,3661.9810,3694.1530,3642.1560,3671.7940,16013107800.0000,222069111863.0000,-4.0460,-0.1101,1.000000,1.1108
2010-10-29,3671.7940,3675.0040,3687.2830,3633.6130,3668.1570,16593084700.0000,234511291392.0000,-3.6370,-0.0991,1.000000,1.1504
2010-11-01,3668.1570,3679.7920,3770.0630,3679.7920,3770.0290,21150752500.0000,305360594008.0000,101.8720,2.7772,1.000000,1.4660
2010-11-02,3770.0290,3781.3040,3821.2090,3753.2390,3757.1100,25177581800.0000,370175380627.0000,-12.9190,-0.3427,1.000000,1.7437
2010-11-03,3757.1100,3755.4440,3769.6400,3707.7560,3708.6820,20267642600.0000,284859687662.0000,-48.4280,-1.2890,1.000000,1.4037
2010-11-04,3708.6820,3714.7710,3781.9510,3709.7710,3781.4920,19292549000.0000,268119627119.0000,72.8100,1.9632,1.000000,1.3362
2010-11-05,3781.4920,3837.1900,3852.5420,3804.9590,3829.5980,22719293500.0000,317705370340.0000,48.1060,1.2721,1.000000,1.5698
2010-11-08,3829.5980,3845.3980,3874.9100,3823.7540,3874.4050,22154724600.0000,300176319761.0000,44.8070,1.1700,1.000000,1.3769
2010-11-09,3874.4050,3874.3070,3874.3070,3831.4520,3861.5680,21515511400.0000,295382871576.0000,-12.8370,-0.3313,1.000000,1.3370
2010-11-10,3861.5680,3846.5170,3855.6000,3812.4900,3844.8030,20867121800.0000,299991729110.0000,-16.7650,-0.4342,1.000000,1.2967
2010-11-11,3844.8030,3833.9320,3910.2910,3829.8180,3845.1100,23774951700.0000,348114476955.0000,0.3070,0.0080,1.000000,1.4773
2010-11-12,3845.1100,3819.4100,3835.3420,3599.2570,3607.8730,26587710500.0000,365977651848.0000,-237.2370,-6.1698,1.000000,1.6521
2010-11-15,3607.8730,3614.5440,3654.5860,3562.8070,3653.5600,17016605900.0000,237655022194.0000,45.6870,1.2663,1.000000,1.0571
2010-11-16,3653.5600,3651.7280,3651.7280,3481.0420,3501.5820,18666922500.0000,261683836074.0000,-151.9780,-4.1597,1.000000,1.1600
2010-11-17,3501.5820,3450.2590,3492.5300,3390.8970,3408.7760,13756596900.0000,191181779156.0000,-92.8060,-2.6504,1.000000,0.8540
2010-11-18,3408.7760,3439.3690,3467.4580,3396.3860,3458.5980,10772179700.0000,152079173383.0000,49.8220,1.4616,1.000000,0.6614
2010-11-19,3458.5980,3479.8530,3511.4290,3398.5930,3511.4290,13755822900.0000,190165530142.0000,52.8310,1.5275,1.000000,0.8443
2010-11-22,3511.4290,3480.8730,3549.1440,3470.0400,3519.0120,14408042700.0000,201428824382.0000,7.5830,0.2160,1.000000,0.8844
2010-11-23,3519.0120,3502.5760,3502.5760,3397.6070,3450.5050,13117186500.0000,180287317328.0000,-68.5070,-1.9468,1.000000,0.8050
2010-11-24,3450.5050,3428.1490,3533.9160,3428.1490,3533.5670,12941828100.0000,185584101657.0000,83.0620,2.4072,1.000000,0.7943
2010-11-25,3533.5670,3554.5450,3586.9210,3534.1640,3580.9920,14422865200.0000,201124915721.0000,47.4250,1.3421,1.000000,0.8852
2010-11-26,3580.9920,3572.6190,3580.8740,3521.2450,3551.9270,11854017600.0000,170121821231.0000,-29.0650,-0.8116,1.000000,0.7275
2010-11-29,3551.9270,3540.3500,3569.6760,3515.5240,3552.0410,10906589100.0000,159880000613.0000,0.1140,0.0032,1.000000,0.6681
2010-11-30,3552.0410,3548.0860,3566.1810,3393.9270,3483.4320,15036247800.0000,208034608062.0000,-68.6090,-1.9315,1.000000,0.9147
2010-12-01,3483.4320,3471.7630,3499.6340,3455.7090,3483.7830,8970390500.0000,125613542100.0000,0.3510,0.0101,1.000000,0.5454
2010-12-02,3483.7830,3534.7530,3544.5220,3502.2640,3503.1570,10877062300.0000,155281391731.0000,19.3740,0.5561,1.000000,0.6614
2010-12-03,3503.1570,3508.1770,3515.4810,3470.5140,3498.4650,8811332800.0000,123224467733.0000,-4.6920,-0.1339,1.000000,0.5358
2010-12-06,3498.4650,3507.7370,3517.0190,3463.9280,3488.6330,9049830900.0000,128231465730.0000,-9.8320,-0.2810,1.000000,0.5460
2010-12-07,3488.6330,3475.1270,3541.0310,3430.1800,3529.3910,9216525000.0000,132545579958.0000,40.7580,1.1683,1.000000,0.5558
2010-12-08,3529.3910,3523.6910,3550.3990,3497.9250,3503.7710,9253184100.0000,133984161827.0000,-25.6200,-0.7259,1.000000,0.5580
2010-12-09,3503.7710,3486.6870,3501.2430,3444.1530,3444.9950,10118903400.0000,130144550843.0000,-58.7760,-1.6775,1.000000,0.6101
2010-12-10,3444.9950,3428.3860,3498.0890,3421.5700,3490.0100,8752063200.0000,120230505303.0000,45.0150,1.3067,1.000000,0.5276
2010-12-13,3490.0100,3506.0390,3596.2950,3505.3920,3595.9740,14127728900.0000,195972848981.0000,105.9640,3.0362,1.000000,0.8489
2010-12-14,3595.9740,3606.3160,3619.2250,3593.6980,3614.9770,13346752300.0000,184911990549.0000,19.0030,0.5285,1.000000,0.8019
2010-12-15,3614.9770,3616.1710,3631.4550,3587.3110,3594.9180,11906550700.0000,172277019635.0000,-20.0590,-0.5549,1.000000,0.7148
2010-12-16,3594.9180,3591.4210,3607.1920,3570.4050,3578.6720,9232006400.0000,129028406903.0000,-16.2460,-0.4519,1.000000,0.5542
2010-12-17,3578.6720,3576.6840,3582.9600,3558.7030,3576.8190,7533129000.0000,108722697348.0000,-1.8530,-0.0518,1.000000,0.4522
2010-12-20,3576.8190,3590.9600,3602.8670,3455.6310,3526.8440,12034744900.0000,173093476194.0000,-49.9750,-1.3972,1.000000,0.7217
2010-12-21,3526.8440,3532.2270,3595.7010,3511.6240,3594.9280,12024082600.0000,168262675492.0000,68.0840,1.9305,1.000000,0.7207
2010-12-22,3594.9280,3598.9520,3605.7990,3544.3430,3558.4750,11071539200.0000,155267174259.0000,-36.4530,-1.0140,1.000000,0.6635
2010-12-23,3558.4750,3552.1290,3570.0750,3511.0840,3517.1090,9592398100.0000,132273369692.0000,-41.3660,-1.1625,1.000000,0.5747
2010-12-24,3517.1090,3498.4210,3510.9050,3454.6840,3481.8000,8608855300.0000,113433209828.0000,-35.3090,-1.0039,1.000000,0.5158
2010-12-27,3481.8000,3492.7110,3538.0320,3395.3960,3404.2400,10417244500.0000,145313860750.0000,-77.5600,-2.2276,1.000000,0.6215
2010-12-28,3404.2400,3386.8510,3395.6480,3329.5200,3337.7750,8587999700.0000,112342159675.0000,-66.4650,-1.9524,1.000000,0.5120
2010-12-29,3337.7750,3341.8160,3367.5240,3321.7470,3366.8050,6666961200.0000,89716489959.0000,29.0300,0.8697,1.000000,0.3954
2010-12-30,3366.8050,3367.3920,3387.5890,3333.0310,3371.6330,7781367000.0000,103448580827.0000,4.8280,0.1434,1.000000,0.4615
2010-12-31,3371.6330,3376.6310,3444.3100,3376.5170,3443.5760,9022069200.0000,131686359063.0000,71.9430,2.1338,1.000000,0.5350
2011-01-04,3443.5760,3470.6820,3510.3650,3456.4730,3507.0060,12240608400.0000,183308422135.0000,63.4300,1.8420,1.000000,0.7317
2011-01-05,3507.0060,3487.1220,3514.3340,3474.2880,3499.0120,11402102800.0000,168959833110.0000,-7.9940,-0.2279,1.000000,0.6814
2011-01-06,3499.0120,3500.2970,3520.0490,3473.9250,3480.9620,9091983600.0000,137455576047.0000,-18.0500,-0.5159,1.000000,0.5433
2011-01-07,3480.9620,3476.3290,3525.8840,3460.2850,3481.6320,11908946600.0000,160878473537.0000,0.6700,0.0192,1.000000,0.7097
2011-01-10,3481.6320,3476.3680,3493.4960,3400.3620,3407.4190,9663226800.0000,131826057958.0000,-74.2130,-2.1316,1.000000,0.5759
2011-01-11,3407.4190,3394.1720,3422.6850,3373.7980,3415.9950,8449200600.0000,111513066244.0000,8.5760,0.2517,1.000000,0.5030
2011-01-12,3415.9950,3425.8660,3446.7520,3388.0650,3435.4060,8541291500.0000,105393789623.0000,19.4110,0.5682,1.000000,0.5080
2011-01-13,3435.4060,3448.1750,3451.8750,3419.0220,3433.2720,7738076100.0000,99378988642.0000,-2.1340,-0.0621,1.000000,0.4601
2011-01-14,3433.2720,3422.0390,3422.0390,3366.7140,3374.0850,8116321300.0000,107543867870.0000,-59.1870,-1.7239,1.000000,0.4825
2011-01-17,3374.0850,3348.3280,3357.2460,3234.5940,3241.3190,9748507200.0000,123994969787.0000,-132.7660,-3.9349,1.000000,0.5796
2011-01-18,3241.3190,3230.7830,3254.4050,3213.3100,3247.1860,6240743000.0000,78883826344.0000,5.8670,0.1810,1.000000,0.3710
2011-01-19,3247.1860,3248.2180,3322.3470,3238.1910,3321.7420,8093288000.0000,104771599799.0000,74.5560,2.2960,1.000000,0.4810
2011-01-20,3321.7420,3314.5610,3314.5610,3209.3020,3209.4910,8969910600.0000,112654914637.0000,-112.2510,-3.3793,1.000000,0.5331
2011-01-21,3209.4910,3198.6000,3291.3660,3198.1130,3246.0650,10019800800.0000,118544690363.0000,36.5740,1.1396,1.000000,0.5955
2011-01-24,3246.0650,3248.2360,3261.4150,3195.2050,3202.2470,9069322700.0000,107879716084.0000,-43.8180,-1.3499,1.000000,0.5388
2011-01-25,3202.2470,3196.9910,3203.1620,3157.0780,3179.0580,7031885700.0000,84221854830.0000,-23.1890,-0.7241,1.000000,0.4178
2011-01-26,3179.0580,3179.5700,3229.9180,3179.3620,3226.6600,6311810300.0000,76981277718.0000,47.6020,1.4974,1.000000,0.3748
2011-01-27,3226.6600,3201.6240,3290.4370,3181.9110,3279.9350,11055073600.0000,132584969664.0000,53.2750,1.6511,1.000000,0.6565
2011-01-28,3279.9350,3273.9010,3307.2970,3267.8830,3296.7470,8883125400.0000,111473164616.0000,16.8120,0.5126,1.000000,0.5273
2011-01-31,3296.7470,3294.9580,3340.5340,3291.1060,3340.5070,9351223700.0000,117135424136.0000,43.7600,1.3274,1.000000,0.5549
2011-02-01,3340.5070,3346.4060,3351.4490,3329.2310,3344.8500,7380922500.0000,97684547245.0000,4.3430,0.1300,1.000000,0.4360
2011-02-09,3344.8500,3321.0410,3357.5660,3300.5530,3311.7390,8793623000.0000,114022437501.0000,-33.1110,-0.9899,1.000000,0.5195
2011-02-10,3311.7390,3305.3030,3386.2790,3297.2460,3385.9490,10118191200.0000,130550328653.0000,74.2100,2.2408,1.000000,0.5976
2011-02-11,3385.9490,3383.2600,3422.4440,3375.9260,3409.4040,11589153600.0000,150827600407.0000,23.4550,0.6927,1.000000,0.6843
2011-02-14,3409.4040,3412.3840,3513.4290,3412.3840,3504.4150,16911746400.0000,218332298978.0000,95.0110,2.7867,1.000000,0.9980
2011-02-15,3504.4150,3508.8580,3548.1430,3500.1710,3502.7030,16111147900.0000,215801799876.0000,-1.7120,-0.0489,1.000000,0.9507
2011-02-16,3502.7030,3495.7940,3543.4520,3483.3190,3543.1410,13600565000.0000,186565278657.0000,40.4380,1.1545,1.000000,0.8025
2011-02-17,3543.1410,3550.6260,3562.4580,3513.1610,3547.6080,13941002200.0000,196066469808.0000,4.4670,0.1261,1.000000,0.8226
2011-02-18,3547.6080,3540.9690,3544.0760,3500.1120,3511.5910,11828540300.0000,163179939544.0000,-36.0170,-1.0152,1.000000,0.6980
2011-02-21,3511.5910,3490.1580,3567.9510,3487.4290,3567.7060,12676999500.0000,172096363144.0000,56.1150,1.5980,1.000000,0.7474
2011-02-22,3567.7060,3577.2740,3578.6570,3465.1530,3466.8180,16524570200.0000,227078904540.0000,-100.8880,-2.8278,1.000000,0.9742
2011-02-23,3466.8180,3454.3840,3495.4250,3454.3840,3488.8500,11615491800.0000,158865739274.0000,22.0320,0.6355,1.000000,0.6848
2011-02-24,3488.8500,3484.7190,3515.7170,3473.6170,3511.0330,11657757900.0000,160099226753.0000,22.1830,0.6358,1.000000,0.6872
2011-02-25,3511.0330,3509.4310,3530.4950,3474.3760,3517.3560,10607472500.0000,145917219729.0000,6.3230,0.1801,1.000000,0.6253
2011-02-28,3517.3560,3521.2140,3564.0160,3497.8650,3562.8130,12787345000.0000,175877700113.0000,45.4570,1.2924,1.000000,0.7531
2011-03-01,3562.8130,3565.3900,3598.9980,3557.3170,3580.2640,14636537300.0000,201497538838.0000,17.4510,0.4898,1.000000,0.8621
2011-03-02,3580.2640,3561.6550,3581.8640,3520.2700,3568.3670,13405343100.0000,184485205278.0000,-11.8970,-0.3323,1.000000,0.7895
2011-03-03,3568.3670,3571.8270,3592.4510,3531.5290,3532.2400,15293038600.0000,198671372072.0000,-36.1270,-1.0124,1.000000,0.9005
2011-03-04,3532.2400,3533.0190,3584.5450,3525.5610,3582.6020,12257351800.0000,161971917721.0000,50.3620,1.4258,1.000000,0.7214
2011-03-07,3582.6020,3599.4100,3647.8300,3599.4100,3647.2010,17566578600.0000,247572681607.0000,64.5990,1.8031,1.000000,1.0335
2011-03-08,3647.2010,3647.6190,3655.2530,3625.4770,3654.7490,13801873500.0000,197762484945.0000,7.5480,0.2070,1.000000,0.8120
2011-03-09,3654.7490,3660.5380,3671.1790,3639.7030,3658.8220,12917255800.0000,182630839203.0000,4.0730,0.1114,1.000000,0.7600
2011-03-10,3658.8220,3650.6790,3650.6790,3603.6200,3604.5940,13053252800.0000,190008378891.0000,-54.2280,-1.4821,1.000000,0.7644
2011-03-11,3604.5940,3586.0180,3623.7260,3571.0960,3577.4860,11892767000.0000,171192732637.0000,-27.1080,-0.7520,1.000000,0.6964
2011-03-14,3577.4860,3568.3050,3600.3740,3558.8220,3599.4510,11709991500.0000,169687811097.0000,21.9650,0.6140,1.000000,0.6852
2011-03-15,3599.4510,3587.2970,3587.2970,3475.0910,3541.0220,15937004300.0000,214920627428.0000,-58.4290,-1.6233,1.000000,0.9325
2011-03-16,3541.0220,3540.0840,3591.5680,3537.9910,3589.3780,13442083900.0000,187607608301.0000,48.3560,1.3656,1.000000,0.7862
2011-03-17,3589.3780,3554.7520,3580.3900,3516.3440,3530.3840,14242789000.0000,192295402035.0000,-58.9940,-1.6436,1.000000,0.8330
2011-03-18,3530.3840,3561.5280,3574.7640,3537.1530,3549.6110,10401699500.0000,143939608937.0000,19.2270,0.5446,1.000000,0.6084
2011-03-21,3549.6110,3552.4410,3566.0090,3520.4430,3535.0280,10102471200.0000,139199531764.0000,-14.5830,-0.4108,1.000000,0.5905
2011-03-22,3535.0280,3544.9920,3552.0320,3498.2530,3547.7070,9635568300.0000,133605078985.0000,12.6790,0.3587,1.000000,0.5632
2011-03-23,3547.7070,3546.9990,3595.8930,3541.2720,3594.5230,11845114400.0000,159230595536.0000,46.8160,1.3196,1.000000,0.6924
2011-03-24,3594.5230,3598.9850,3605.1970,3582.4660,3586.2500,11030093600.0000,151886576744.0000,-8.2730,-0.2302,1.000000,0.6447
2011-03-25,3586.2500,3589.2850,3637.6070,3588.5900,3629.0140,14547337500.0000,197069135856.0000,42.7640,1.1924,1.000000,0.8502
2011-03-28,3629.0140,3641.4160,3657.7520,3618.2540,3623.4590,16680733000.0000,228322417002.0000,-5.5550,-0.1531,1.000000,0.9740
2011-03-29,3623.4590,3619.2330,3635.6330,3578.2710,3580.6180,17561349100.0000,220182691168.0000,-42.8410,-1.1823,1.000000,1.0252
2011-03-30,3580.6180,3577.7170,3593.4770,3546.9310,3570.3110,13196493900.0000,169528043236.0000,-10.3070,-0.2879,1.000000,0.7695
2011-03-31,3570.3110,3571.2900,3579.9860,3518.4990,3531.8790,11029728300.0000,142766370409.0000,-38.4320,-1.0764,1.000000,0.6429
2011-04-01,3531.8790,3535.1940,3583.7950,3528.4320,3583.7880,10221202400.0000,135329993089.0000,51.9090,1.4697,1.000000,0.5956
2011-04-06,3583.7880,3577.5200,3616.2640,3575.4730,3613.2280,15153843400.0000,201447139871.0000,29.4400,0.8215,1.000000,0.8829
2011-04-07,3613.2280,3614.8260,3634.5130,3604.3370,3629.9670,12965064800.0000,170362396081.0000,16.7390,0.4633,1.000000,0.7554
2011-04-08,3629.9670,3627.1950,3664.6420,3619.8710,3664.3420,11930081400.0000,165704009150.0000,34.3750,0.9470,1.000000,0.6951
2011-04-11,3664.3420,3673.9440,3686.3400,3637.9150,3640.4800,15703809500.0000,208907744188.0000,-23.8620,-0.6512,1.000000,0.9144
2011-04-12,3640.4800,3631.5210,3659.8210,3615.3030,3636.5130,15465287100.0000,185991791027.0000,-3.9670,-0.1090,1.000000,0.9005
2011-04-13,3636.5130,3621.1230,3682.4360,3603.9550,3682.4360,13590766700.0000,166319892327.0000,45.9230,1.2628,1.000000,0.7903
2011-04-14,3682.4360,3683.7310,3688.5100,3657.9990,3664.8960,13788536000.0000,166766841589.0000,-17.5400,-0.4763,1.000000,0.8012
2011-04-15,3664.8960,3656.7010,3686.0890,3631.9410,3671.3970,13130898600.0000,162221587735.0000,6.5010,0.1774,1.000000,0.7630
2011-04-18,3671.3970,3658.6550,3685.0550,3649.8800,3674.9010,14304285500.0000,176192256484.0000,3.5040,0.0954,1.000000,0.8311
2011-04-19,3674.9010,3649.6880,3649.6880,3604.0940,3611.9640,14912490700.0000,181546158102.0000,-62.9370,-1.7126,1.000000,0.8651
2011-04-20,3611.9640,3615.6570,3631.5670,3601.7610,3618.7560,12322003300.0000,157039146580.0000,6.7920,0.1880,1.000000,0.7146
2011-04-21,3618.7560,3635.2680,3652.7190,3625.5090,3642.8480,12707113100.0000,163965125790.0000,24.0920,0.6658,1.000000,0.7370
2011-04-22,3642.8480,3642.5540,3650.2220,3615.5850,3624.5170,12215912500.0000,149346847880.0000,-18.3310,-0.5032,1.000000,0.7082
2011-04-25,3624.5170,3616.0620,3616.0620,3562.6730,3563.2510,12453587300.0000,159054275747.0000,-61.2660,-1.6903,1.000000,0.7190
2011-04-26,3563.2510,3553.6360,3568.2750,3515.5680,3532.4220,9835413500.0000,123428325492.0000,-30.8290,-0.8652,1.000000,0.5674
2011-04-27,3532.4220,3543.1790,3558.9040,3480.3480,3504.4270,10357182400.0000,122985495531.0000,-27.9950,-0.7925,1.000000,0.5971
2011-04-28,3504.4270,3517.8070,3526.8230,3434.8120,3436.2880,10582583700.0000,125852286092.0000,-68.1390,-1.9444,1.000000,0.6099
2011-04-29,3436.2880,3434.6820,3477.0940,3422.4950,3476.5050,8379337500.0000,98408123836.0000,40.2170,1.1704,1.000000,0.4828
2011-05-03,3476.5050,3476.6020,3507.4710,3450.4910,3507.0770,9045944500.0000,106686017454.0000,30.5720,0.8794,1.000000,0.5211
2011-05-04,3507.0770,3488.5910,3488.5910,3411.7770,3421.1820,10734425500.0000,132069079471.0000,-85.8950,-2.4492,1.000000,0.6184
2011-05-05,3421.1820,3405.6460,3432.4110,3397.1550,3421.1890,8726777800.0000,102957963453.0000,0.0070,0.0002,1.000000,0.5025
2011-05-06,3421.1890,3387.7550,3442.6250,3375.7370,3421.6900,9225795800.0000,113229722359.0000,0.5010,0.0146,1.000000,0.5310
2011-05-09,3421.6900,3426.7040,3452.7110,3422.6770,3435.9430,8058991100.0000,99236116030.0000,14.2530,0.4165,1.000000,0.4622
2011-05-10,3435.9430,3441.0300,3460.3000,3426.0930,3460.2100,7615754100.0000,96521319159.0000,24.2670,0.7063,1.000000,0.4368
2011-05-11,3460.2100,3460.6610,3474.9680,3432.3550,3455.7150,9006345600.0000,109266875678.0000,-4.4950,-0.1299,1.000000,0.5163
2011-05-12,3455.7150,3431.8520,3454.2730,3408.0520,3408.4020,9615507400.0000,116067183109.0000,-47.3130,-1.3691,1.000000,0.5508
2011-05-13,3408.4020,3410.6640,3437.2950,3383.0460,3436.9890,8936003400.0000,106958250587.0000,28.5870,0.8387,1.000000,0.5115
2011-05-16,3436.9890,3430.3570,3449.7640,3412.3530,3414.4510,8618966200.0000,101424443817.0000,-22.5380,-0.6557,1.000000,0.4930
2011-05-17,3414.4510,3410.1400,3444.5780,3381.0160,3421.9020,9806432600.0000,118793925374.0000,7.4510,0.2182,1.000000,0.5602
2011-05-18,3421.9020,3413.7330,3451.4790,3410.2150,3446.7360,7572252000.0000,90015514932.0000,24.8340,0.7257,1.000000,0.4320
2011-05-19,3446.7360,3455.1920,3463.3910,3424.4050,3426.7260,7779343800.0000,92906486176.0000,-20.0100,-0.5805,1.000000,0.4426
2011-05-20,3426.7260,3425.7700,3436.8900,3412.9430,3424.3420,6868797600.0000,85115843444.0000,-2.3840,-0.0696,1.000000,0.3908
2011-05-23,3424.3420,3417.5430,3417.5430,3309.0160,3310.4970,9875509400.0000,113831278421.0000,-113.8450,-3.3246,1.000000,0.5615
2011-05-24,3310.4970,3298.6200,3315.2140,3275.4470,3311.6950,7448092500.0000,89909812355.0000,1.1980,0.0362,1.000000,0.4234
2011-05-25,3311.6950,3306.1200,3318.6020,3270.0660,3272.8200,7347139600.0000,85959766884.0000,-38.8750,-1.1739,1.000000,0.4175
2011-05-26,3272.8200,3293.0270,3305.6720,3253.9150,3254.5710,7270558500.0000,88701286429.0000,-18.2490,-0.5576,1.000000,0.4131
2011-05-27,3254.5710,3254.3420,3264.1860,3214.0510,3215.2830,7667329100.0000,89068757962.0000,-39.2880,-1.2072,1.000000,0.4352
2011-05-30,3215.2830,3204.9910,3230.3590,3184.0390,3192.3950,6126373500.0000,71012980323.0000,-22.8880,-0.7119,1.000000,0.3474
2011-05-31,3192.3950,3196.2430,3249.0970,3184.8680,3248.9000,6616178200.0000,79077758248.0000,56.5050,1.7700,1.000000,0.3751
2011-06-01,3248.9000,3243.5840,3261.6480,3233.2970,3259.7970,6588662200.0000,78805777087.0000,10.8970,0.3354,1.000000,0.3735
2011-06-02,3259.7970,3222.2920,3236.6010,3170.7360,3209.3860,8300385500.0000,94546222257.0000,-50.4110,-1.5464,1.000000,0.4705
2011-06-03,3209.3860,3205.2210,3255.8810,3204.6740,3248.3720,6579585500.0000,79168673264.0000,38.9860,1.2147,1.000000,0.3726
2011-06-07,3248.3720,3239.6690,3272.4380,3235.9960,3270.5130,6220475900.0000,79051442268.0000,22.1410,0.6816,1.000000,0.3515
2011-06-08,3270.5130,3269.0970,3281.1950,3228.3430,3276.9950,7260246100.0000,84521626689.0000,6.4820,0.1982,1.000000,0.4099
2011-06-09,3276.9950,3268.3140,3271.4330,3211.3500,3211.3660,7762408700.0000,88883770156.0000,-65.6290,-2.0027,1.000000,0.4382
2011-06-10,3211.3660,3205.5010,3223.2620,3176.6760,3221.7550,6936460900.0000,80399667828.0000,10.3890,0.3235,1.000000,0.3912
2011-06-13,3221.7550,3198.9510,3219.2750,3178.1590,3212.4040,6125464300.0000,72585528070.0000,-9.3510,-0.2902,1.000000,0.3455
2011-06-14,3212.4040,3209.9020,3267.3130,3205.6890,3260.7180,8593840000.0000,100062890518.0000,48.3140,1.5040,1.000000,0.4842
2011-06-15,3260.7180,3252.0080,3269.1170,3228.4230,3228.4920,7393866300.0000,87985984160.0000,-32.2260,-0.9883,1.000000,0.4164
2011-06-16,3228.4920,3202.4180,3209.1880,3171.2550,3173.5160,6904155100.0000,77730615246.0000,-54.9760,-1.7028,1.000000,0.3887
2011-06-17,3173.5160,3170.8460,3188.8830,3139.7080,3140.8810,6400342700.0000,76838782466.0000,-32.6350,-1.0284,1.000000,0.3599
2011-06-20,3140.8810,3136.0750,3141.3580,3100.8260,3115.9660,5958048700.0000,68898255964.0000,-24.9150,-0.7932,1.000000,0.3345
2011-06-21,3115.9660,3124.1930,3154.9680,3116.1770,3154.6680,6648757900.0000,76984602674.0000,38.7020,1.2421,1.000000,0.3732
2011-06-22,3154.6680,3158.9100,3166.5470,3135.7390,3151.0300,5959968100.0000,67759910120.0000,-3.6380,-0.1153,1.000000,0.3345
2011-06-23,3151.0300,3140.8170,3214.3020,3127.3630,3205.8340,7521849300.0000,88317640138.0000,54.8040,1.7392,1.000000,0.4218
2011-06-24,3205.8340,3194.5600,3302.9290,3191.1050,3281.9640,13138852400.0000,158114790799.0000,76.1300,2.3747,1.000000,0.7365
2011-06-27,3281.9640,3283.2750,3317.8510,3280.0530,3300.3330,10478037600.0000,126147146001.0000,18.3690,0.5597,1.000000,0.5863
2011-06-28,3300.3330,3303.5950,3311.2510,3275.2140,3305.7300,8807626500.0000,110448593577.0000,5.3970,0.1635,1.000000,0.4928
2011-06-29,3305.7300,3302.8860,3309.0370,3260.4250,3260.4780,8744055000.0000,103055303580.0000,-45.2520,-1.3689,1.000000,0.4889
