date,DJI_GI,IXIC_GI,SPX_GI,TY_CBT,hs300
2013-09-04,14930.87,3649.04,1653.08,123.0938,2127.618
2013-09-05,14937.48,3658.79,1655.08,122.4219,2122.43
2013-09-06,14922.5,3660.01,1655.17,122.9375,2139.993
2013-09-09,15063.12,3706.18,1671.71,123.3125,2212.516
2013-09-10,15191.06,3729.02,1683.99,122.9375,2237.984
2013-09-11,15326.6,3725.01,1689.13,123.3594,2241.268
2013-09-12,15300.64,3715.97,1683.42,123.5156,2255.605
2013-09-13,15376.06,3722.18,1687.99,123.5625,2236.217
2013-09-16,15494.78,3717.85,1697.6,123.9844,2231.401
2013-09-17,15529.73,3745.7,1704.76,124.1563,2185.56
2013-09-18,15676.94,3783.64,1725.52,125.5625,2191.851
2013-09-23,15401.38,3765.29,1701.84,125.4531,2221.044
2013-09-24,15334.59,3768.25,1697.42,125.9219,2207.531
2013-09-25,15273.26,3761.1,1692.77,126.2813,2198.515
2013-09-26,15328.3,3787.43,1698.67,125.9844,2155.809
2013-09-27,15258.24,3781.6,1691.75,126.3594,2160.027
2013-09-30,15129.67,3771.48,1681.55,126.4063,2174.665
2013-10-08,14776.53,3694.83,1655.45,126.4063,2198.199
2013-10-09,14802.98,3677.78,1656.4,126.2344,2211.769
2013-10-10,15126.07,3760.75,1692.56,125.8125,2190.929
2013-10-11,15237.11,3791.87,1703.2,126.125,2228.146
2013-10-14,15301.26,3815.28,1710.14,125.7656,2237.773
2013-10-15,15168.01,3794.01,1698.06,125.8125,2233.412
2013-10-16,15373.83,3839.43,1721.54,126.2344,2193.074
2013-10-17,15371.65,3863.15,1733.15,126.9531,2188.542
2013-10-18,15399.65,3914.28,1744.5,126.875,2193.78
2013-10-21,15392.2,3920.05,1744.66,126.6563,2229.237
2013-10-22,15467.66,3929.57,1754.67,127.4844,2210.652
2013-10-23,15413.33,3907.07,1746.38,127.7344,2183.107
2013-10-24,15509.21,3928.96,1752.07,127.4219,2164.322
2013-10-25,15570.28,3943.36,1759.77,127.625,2132.955
2013-10-28,15568.93,3940.13,1762.11,127.16,2133.869
2013-10-29,15680.35,3952.34,1771.95,127.6094,2128.864
2013-10-30,15618.76,3930.62,1763.31,128.0313,2160.463
2013-10-31,15545.75,3919.71,1756.54,127.3438,2141.614
2013-11-01,15615.55,3922.04,1761.64,126.7656,2149.562
2013-11-04,15639.12,3936.59,1767.93,127.0,2149.634
2013-11-05,15618.22,3939.86,1762.97,126.5938,2157.24
2013-11-06,15746.88,3931.95,1770.49,126.9063,2139.607
2013-11-07,15593.98,3857.33,1747.15,127.125,2129.4
2013-11-08,15761.78,3919.23,1770.61,126.1875,2106.127
2013-11-11,15783.1,3919.79,1771.89,126.0156,2109.471
2013-11-12,15750.67,3919.92,1767.69,125.8125,2126.772
2013-11-13,15821.63,3965.58,1782.0,126.2344,2087.941
2013-11-14,15876.22,3972.74,1790.62,126.7031,2100.506
2013-11-15,15961.7,3985.97,1798.18,126.7344,2135.827
2013-11-18,15976.02,3949.07,1791.53,127.0313,2197.219
2013-11-19,15967.03,3931.55,1787.87,126.8594,2193.125
2013-11-20,15900.82,3921.27,1781.37,126.6094,2206.613
2013-11-21,16009.99,3969.16,1795.85,126.4219,2205.766
2013-11-22,16064.77,3991.65,1804.76,126.5938,2196.378
2013-11-25,16072.54,3994.57,1802.48,126.75,2186.115
2013-11-26,16072.8,4017.75,1802.75,127.0469,2183.073
2013-11-27,16097.33,4044.75,1807.23,126.4219,2201.07
2013-11-28,16097.33,4044.75,1807.23,126.4219,2219.372
2013-11-29,16086.41,4059.89,1805.81,125.3906,2220.504
2013-12-02,16008.77,4045.26,1800.9,124.875,2207.371
2013-12-03,15914.62,4037.2,1795.15,125.125,2222.67
2013-12-04,15889.77,4038.0,1792.81,124.5938,2251.762
2013-12-05,15821.51,4033.17,1785.03,124.3906,2247.063
2013-12-06,16020.2,4062.52,1805.09,124.2813,2237.108
2013-12-09,16025.53,4068.75,1808.37,124.5156,2238.2
2013-12-10,15973.13,4060.49,1802.62,124.875,2237.492
2013-12-11,15843.53,4003.81,1782.22,124.5625,2204.166
2013-12-12,15739.43,3998.4,1775.5,124.3281,2202.796
2013-12-13,15755.36,4000.98,1775.32,124.2656,2196.075
2013-12-16,15884.57,4029.52,1786.54,124.2656,2160.861
2013-12-17,15875.26,4023.68,1781.0,124.5625,2151.079
2013-12-18,16167.97,4070.06,1810.65,124.2969,2148.285
2013-12-19,16179.08,4058.14,1809.6,123.625,2127.792
2013-12-20,16221.14,4104.74,1818.32,123.6563,2084.794
2013-12-23,16294.61,4148.9,1827.99,123.5625,2089.707
2013-12-24,16357.55,4155.42,1833.32,123.0469,2092.905
2013-12-25,16357.55,4155.42,1833.32,123.0469,2106.354
2013-12-26,16479.88,4167.18,1842.02,122.9688,2073.099
2013-12-27,16478.41,4156.59,1841.4,123.0781,2101.251
2013-12-30,16504.29,4154.2,1841.07,123.2188,2097.529
2013-12-31,16576.66,4176.59,1848.36,123.0625,2115.978
2014-01-02,16441.35,4143.07,1831.98,123.1094,2109.387
2014-01-03,16469.99,4131.91,1831.37,123.1719,2083.136
2014-01-06,16425.1,4113.68,1826.77,123.5156,2045.709
2014-01-07,16530.94,4153.18,1837.88,123.625,2047.317
2014-01-08,16462.74,4165.61,1837.49,123.0938,2044.34
2014-01-09,16444.76,4156.19,1838.13,123.2969,2027.622
2014-01-10,16437.05,4174.67,1842.37,124.2969,2013.298
2014-01-13,16257.94,4113.31,1819.2,124.5781,2009.564
2014-01-14,16373.86,4183.02,1838.88,124.1719,2026.842
2014-01-15,16481.94,4214.88,1848.38,123.9531,2023.348
2014-01-16,16417.01,4218.69,1845.89,124.2969,2023.701
2014-01-17,16458.56,4197.58,1838.7,124.4219,2004.949
2014-01-20,16458.56,4197.58,1838.7,124.4219,1991.253
2014-01-21,16414.44,4225.76,1843.8,124.3594,2008.313
2014-01-22,16373.34,4243.0,1844.86,123.9688,2051.749
2014-01-23,16197.35,4218.88,1828.46,124.7813,2042.18
2014-01-24,15879.11,4128.17,1790.29,125.0938,2054.392
2014-01-27,15837.88,4083.61,1781.56,125.0156,2033.3
2014-01-28,15928.56,4097.96,1792.5,125.0156,2038.513
2014-01-29,15738.79,4051.43,1774.2,125.5938,2049.914
2014-01-30,15848.61,4123.13,1794.19,125.4219,2033.083
2014-02-07,15794.08,4125.86,1797.02,126.0156,2044.497
2014-02-10,15801.79,4148.17,1799.84,125.9063,2086.067
2014-02-11,15994.77,4191.05,1819.75,125.5,2103.671
2014-02-12,15963.94,4201.29,1819.26,125.25,2109.955
2014-02-13,16027.59,4240.67,1829.83,125.7656,2098.401
2014-02-14,16154.39,4244.03,1838.63,125.6406,2115.848
2014-02-17,16154.39,4244.03,1838.63,125.6406,2135.415
2014-02-18,16130.4,4272.78,1840.76,125.9531,2119.066
2014-02-19,16040.56,4237.95,1828.75,125.6875,2142.554
2014-02-20,16133.23,4267.55,1839.78,125.5,2138.782
2014-02-21,16103.3,4263.41,1836.25,125.5469,2113.693
2014-02-24,16207.14,4292.97,1847.61,125.5156,2076.686
2014-02-25,16179.66,4287.59,1845.12,125.7813,2034.219
2014-02-26,16198.41,4292.06,1845.16,125.8594,2041.254
2014-02-27,16272.65,4318.93,1854.29,126.2969,2047.354
2014-02-28,16321.71,4308.12,1859.45,124.5313,2056.302
2014-03-03,16168.03,4277.3,1845.73,124.9844,2075.235
2014-03-04,16395.88,4351.97,1873.91,124.3125,2071.473
2014-03-05,16360.18,4357.97,1873.81,124.2813,2053.084
2014-03-06,16421.89,4352.13,1877.03,124.0625,2059.578
2014-03-07,16452.72,4336.22,1878.04,123.5469,2057.908
2014-03-10,16418.68,4334.45,1877.17,123.6875,1999.065
2014-03-11,16351.25,4307.19,1867.63,123.5781,2001.157
2014-03-12,16340.08,4323.33,1868.2,124.0781,1997.692
2014-03-13,16108.89,4260.42,1846.34,124.6563,2019.111
2014-03-14,16065.67,4245.4,1841.13,124.6563,2004.339
2014-03-17,16247.22,4279.95,1858.83,124.4063,2023.673
2014-03-18,16336.19,4333.31,1872.25,124.4688,2025.196
2014-03-19,16222.17,4307.6,1860.77,123.4531,2021.734
2014-03-20,16331.05,4319.29,1872.01,123.3906,1993.479
2014-03-21,16302.77,4276.79,1866.52,123.4219,2047.619
2014-03-24,16276.69,4226.39,1857.44,123.4219,2066.279
2014-03-25,16367.88,4234.27,1865.62,123.4531,2067.311
2014-03-26,16268.99,4173.58,1852.56,123.7813,2063.67
2014-03-27,16264.23,4151.23,1849.04,123.8594,2046.588
2014-03-28,16323.06,4155.76,1857.62,123.4531,2041.712
2014-03-31,16457.66,4198.99,1872.34,123.5,2033.306
2014-04-01,16532.61,4268.04,1885.52,123.3594,2047.46
2014-04-02,16573.0,4276.46,1890.9,122.9063,2058.988
2014-04-03,16572.55,4237.74,1888.77,122.9688,2043.702
2014-04-04,16412.71,4127.73,1865.09,123.6094,2058.831
2014-04-08,16256.14,4112.99,1851.96,123.8438,2098.284
2014-04-09,16437.18,4183.9,1872.18,123.8281,2105.237
2014-04-10,16170.22,4054.11,1833.08,124.8281,2134.3
2014-04-11,16026.75,3999.73,1815.69,124.7969,2130.542
2014-04-14,16173.24,4022.69,1830.61,124.6094,2131.539
2014-04-15,16262.56,4034.16,1842.98,124.6563,2101.601
2014-04-16,16424.85,4086.23,1862.31,124.3438,2105.122
2014-04-17,16408.54,4095.52,1864.85,123.7656,2098.885
2014-04-18,16408.54,4095.52,1864.85,123.7656,2097.748
2014-04-21,16449.25,4121.55,1871.89,123.8281,2065.826
2014-04-22,16514.37,4161.46,1879.55,123.6094,2072.831
2014-04-23,16501.65,4126.97,1875.39,124.0313,2067.382
2014-04-24,16501.65,4148.34,1878.61,123.875,2057.033
2014-04-25,16361.46,4075.56,1863.4,124.0625,2036.519
2014-04-28,16448.74,4074.4,1869.43,124.0625,2003.487
2014-04-29,16535.37,4103.54,1878.33,123.8125,2020.341
2014-04-30,16580.84,4114.56,1883.95,124.4063,2026.358
2014-05-05,16530.55,4138.06,1884.66,124.5781,2027.353
2014-05-06,16401.02,4080.76,1867.72,124.6563,2028.038
2014-05-07,16518.54,4067.67,1878.21,124.8281,2010.083
2014-05-08,16550.97,4051.5,1875.63,124.8281,2015.274
2014-05-09,16583.34,4071.87,1878.48,125.0,2011.135
2014-05-12,16695.47,4143.86,1896.65,124.75,2052.871
2014-05-13,16715.44,4130.17,1897.45,124.6875,2050.728
2014-05-14,16613.97,4100.63,1888.53,125.6094,2047.91
2014-05-15,16446.81,4069.29,1870.85,125.9219,2024.974
2014-05-16,16491.31,4090.59,1877.86,125.8438,2026.504
2014-05-19,16511.86,4125.81,1885.08,125.7813,2005.183
2014-05-20,16374.31,4096.89,1872.83,125.9531,2008.119
2014-05-21,16533.06,4131.54,1888.03,125.5781,2024.951
2014-05-22,16543.08,4154.34,1892.49,125.625,2021.285
2014-05-23,16606.27,4185.81,1900.53,125.8281,2034.569
2014-05-26,16606.27,4185.81,1900.53,125.8281,2041.476
2014-05-27,16675.5,4247.95,1911.91,125.7813,2034.565
2014-05-28,16633.18,4225.08,1909.78,126.4688,2050.228
2014-05-29,16698.74,4247.95,1920.03,126.4219,2040.595
2014-05-30,16717.17,4242.62,1923.57,125.4844,2039.212
2014-06-03,16722.34,4234.08,1924.24,124.4375,2038.305
2014-06-04,16737.53,4251.64,1927.88,124.3125,2024.834
2014-06-05,16836.11,4296.23,1940.46,124.5156,2040.878
2014-06-06,16924.28,4321.4,1949.44,124.3438,2029.956
2014-06-09,16943.1,4336.24,1951.27,124.2344,2030.502
2014-06-10,16945.92,4338.0,1950.79,123.9688,2052.532
2014-06-11,16843.88,4331.93,1943.89,124.1719,2054.948
2014-06-12,16734.19,4297.63,1930.11,124.3906,2051.713
2014-06-13,16775.74,4310.65,1936.16,124.4063,2070.715
2014-06-16,16781.01,4321.1,1937.78,124.2031,2085.983
2014-06-17,16808.49,4337.23,1941.99,123.9375,2066.698
2014-06-18,16906.62,4362.84,1956.98,124.0938,2055.519
2014-06-19,16921.46,4359.33,1959.48,124.4063,2023.735
2014-06-20,16947.08,4368.04,1962.87,124.2969,2026.674
2014-06-23,16937.26,4368.68,1962.61,124.375,2024.365
2014-06-24,16818.13,4350.35,1949.98,124.3594,2033.931
2014-06-25,16867.51,4379.76,1959.53,124.7813,2025.502
2014-06-26,16846.13,4379.05,1957.22,125.125,2038.677
2014-06-27,16851.84,4397.93,1960.96,125.1406,2036.51
2014-06-30,16826.6,4408.18,1960.23,125.1875,2048.327
2014-07-01,16956.07,4458.65,1973.32,124.8438,2050.381
2014-07-02,16976.24,4457.73,1974.62,124.4063,2059.418
2014-07-03,17068.26,4485.93,1985.44,124.2188,2063.229
2014-07-04,17068.26,4485.93,1985.44,124.2188,2059.375
2014-07-07,17024.21,4451.53,1977.65,124.4063,2059.927
2014-07-08,16906.62,4391.46,1963.71,124.7344,2064.021
2014-07-09,16985.61,4419.03,1972.83,124.5938,2038.612
2014-07-10,16915.07,4396.2,1964.68,125.1563,2038.342
2014-07-11,16943.81,4415.49,1967.57,125.2969,2046.961
2014-07-14,17055.42,4440.42,1977.1,125.0313,2066.646
2014-07-15,17060.68,4416.39,1973.28,124.9219,2070.357
2014-07-16,17138.2,4425.97,1981.57,124.9063,2067.276
2014-07-17,16976.81,4363.45,1958.12,125.3906,2055.591
2014-07-18,17100.18,4432.15,1978.22,125.25,2059.067
2014-07-21,17051.73,4424.7,1973.63,125.4688,2054.479
2014-07-22,17113.54,4456.02,1983.53,125.3594,2075.481
2014-07-23,17086.63,4473.7,1987.01,125.4688,2078.489
2014-07-24,17083.8,4472.11,1987.98,125.0938,2105.062
2014-07-25,16960.57,4449.56,1978.34,125.25,2126.614
2014-07-28,16982.59,4444.91,1978.91,125.0781,2177.948
2014-07-29,16912.11,4442.7,1969.95,125.3594,2183.192
2014-07-30,16880.36,4462.9,1970.07,124.5781,2181.243
2014-07-31,16563.3,4369.77,1930.67,124.5938,2201.562
2014-08-01,16493.37,4352.64,1925.15,125.2344,2185.303
2014-08-04,16569.28,4383.89,1938.99,125.3594,2223.331
2014-08-05,16429.47,4352.84,1920.21,125.4219,2219.945
2014-08-06,16443.34,4355.05,1920.24,125.5,2217.465
2014-08-07,16368.27,4334.97,1909.57,125.6094,2187.669
2014-08-08,16553.93,4370.9,1931.59,125.9844,2194.425
2014-08-11,16569.98,4401.33,1936.92,125.9531,2224.654
2014-08-12,16560.54,4389.25,1933.75,125.875,2221.595
2014-08-13,16651.8,4434.13,1946.72,125.9688,2222.877
2014-08-14,16713.58,4453.0,1955.18,126.2031,2206.466
2014-08-15,16662.91,4464.93,1955.06,126.6406,2226.734
2014-08-18,16838.74,4508.31,1971.74,126.2813,2239.466
2014-08-19,16919.59,4527.51,1981.6,126.2656,2245.33
2014-08-20,16979.13,4526.48,1986.51,125.9063,2240.211
2014-08-21,17039.49,4532.1,1992.37,125.9844,2230.458
2014-08-22,17001.22,4538.55,1988.4,125.8906,2240.812
2014-08-25,17076.87,4557.35,1997.92,125.9063,2229.274
2014-08-26,17106.7,4570.64,2000.02,125.9688,2207.106
2014-08-27,17122.01,4569.62,2000.12,126.2813,2209.465
2014-08-28,17079.57,4557.69,1996.74,126.3906,2195.818
2014-08-29,17098.45,4580.27,2003.37,125.7656,2217.2
2014-09-01,17098.45,4580.27,2003.37,125.7656,2235.511
2014-09-02,17067.56,4598.19,2002.28,125.3281,2266.046
2014-09-03,17078.28,4572.56,2000.72,125.25,2288.627
2014-09-04,17069.58,4562.29,1997.65,124.9531,2306.862
2014-09-05,17137.36,4582.9,2007.71,124.8438,2326.432
2014-09-09,17013.87,4552.28,1988.44,124.625,2326.527
2014-09-10,17068.71,4586.52,1995.69,124.4063,2318.305
2014-09-11,17049.0,4591.81,1997.45,124.6094,2311.679
2014-09-12,16987.51,4567.6,1985.54,123.9844,2331.95
2014-09-15,17031.14,4518.9,1984.13,124.1563,2339.14
2014-09-16,17131.97,4552.76,1998.98,124.2969,2296.555
2014-09-17,17156.85,4562.19,2001.57,124.0,2307.893
2014-09-18,17265.99,4593.43,2011.36,123.7656,2315.928
2014-09-19,17279.74,4579.79,2010.4,123.8281,2329.451
2014-09-22,17172.68,4527.69,1994.29,124.2813,2289.866
2014-09-23,17055.87,4508.69,1982.77,124.5938,2309.718
2014-09-24,17210.06,4555.22,1998.3,124.5313,2343.575
2014-09-25,16945.8,4466.75,1965.99,124.6875,2345.103
2014-09-26,17113.15,4512.19,1982.85,124.5156,2347.718
2014-09-29,17071.22,4505.85,1977.8,124.7656,2357.711
2014-09-30,17042.9,4493.39,1972.29,124.625,2363.87
2014-10-08,16994.22,4468.59,1968.89,126.0156,2382.794
2014-10-09,16659.25,4378.34,1928.21,126.5,2389.371
2014-10-10,16544.1,4276.24,1906.13,126.7656,2374.54
2014-10-13,16321.07,4213.66,1874.74,127.375,2366.009
2014-10-14,16315.19,4227.17,1877.7,127.4375,2359.475
2014-10-15,16141.74,4215.32,1862.49,128.5313,2373.67
2014-10-16,16117.24,4217.39,1862.76,127.9844,2356.499
2014-10-17,16380.41,4258.44,1886.76,127.6875,2341.184
2014-10-20,16399.67,4316.07,1904.01,127.7344,2356.728
2014-10-21,16614.81,4419.48,1941.28,127.6406,2339.657
2014-10-22,16461.32,4382.85,1927.11,127.3438,2326.553
2014-10-23,16677.9,4452.79,1950.82,126.9219,2302.418
2014-10-24,16805.41,4483.72,1964.58,127.0313,2302.28
2014-10-27,16817.94,4485.93,1961.63,127.0938,2290.437
2014-10-28,17005.75,4564.29,1985.05,126.9688,2337.871
2014-10-29,16974.31,4549.23,1982.3,126.7031,2373.03
2014-10-30,17195.42,4566.14,1994.65,126.625,2391.076
2014-10-31,17390.52,4630.74,2018.05,126.3438,2420.178
2014-11-03,17366.24,4638.91,2017.81,126.2969,2430.032
2014-11-04,17383.84,4623.64,2012.1,126.4375,2430.677
2014-11-05,17484.53,4620.72,2023.57,126.2813,2419.254
2014-11-06,17554.47,4638.47,2031.21,126.1406,2425.864
2014-11-07,17573.93,4632.53,2031.92,126.6406,2418.171
2014-11-10,17613.74,4651.62,2038.26,126.375,2473.673
2014-11-11,17614.9,4660.56,2039.68,126.1719,2469.673
2014-11-12,17612.2,4675.14,2038.25,126.2188,2494.476
2014-11-13,17652.79,4680.14,2039.33,126.5,2485.606
2014-11-14,17634.74,4688.54,2039.82,126.3594,2478.824
2014-11-17,17647.75,4671.0,2041.32,126.4688,2474.009
2014-11-18,17687.82,4702.44,2051.8,126.5938,2456.366
2014-11-19,17685.73,4675.71,2048.72,126.3438,2450.986
2014-11-20,17719.0,4701.87,2052.75,126.4531,2452.66
2014-11-21,17810.06,4712.97,2063.5,126.6406,2486.791
2014-11-24,17817.9,4754.89,2069.41,126.7969,2532.879
2014-11-25,17814.94,4758.25,2067.03,127.0781,2567.597
2014-11-26,17827.75,4787.32,2072.83,127.3594,2604.345
2014-11-27,17827.75,4787.32,2072.83,127.3594,2630.486
2014-11-28,17828.24,4791.63,2067.56,127.0625,2682.835
2014-12-01,17776.8,4727.35,2053.44,127.1719,2680.155
2014-12-02,17879.55,4755.81,2066.55,126.4375,2763.545
2014-12-03,17912.62,4774.47,2074.33,126.3125,2779.525
2014-12-04,17900.1,4769.44,2071.92,126.4688,2899.456
2014-12-05,17958.79,4780.76,2075.37,125.9063,2937.647
2014-12-08,17852.48,4740.69,2060.31,126.0625,3020.258
2014-12-09,17801.2,4766.47,2059.82,126.6563,2856.269
2014-12-10,17533.15,4684.03,2026.14,126.625,2940.006
2014-12-11,17596.34,4708.16,2035.33,126.7344,2925.743
2014-12-12,17280.83,4653.6,2002.33,127.5469,2938.173
2014-12-15,17180.84,4605.16,1989.63,127.4844,2953.421
2014-12-16,17068.87,4547.83,1972.74,127.6094,3021.518
2014-12-17,17356.87,4644.31,2012.89,127.5938,3061.02
2014-12-18,17778.15,4748.4,2061.23,126.4375,3057.521
2014-12-19,17804.8,4765.38,2070.65,126.6875,3108.596
2014-12-22,17959.44,4781.42,2078.54,126.7031,3127.445
2014-12-23,18024.17,4765.42,2082.17,126.2031,3032.612
2014-12-24,18030.21,4773.47,2081.88,125.9844,2972.532
2014-12-25,18030.21,4773.47,2081.88,125.9844,3072.536
2014-12-26,18053.71,4806.86,2088.77,126.0,3157.603
2014-12-29,18038.23,4806.91,2090.57,126.4375,3168.016
2014-12-30,17983.07,4777.44,2080.35,126.6094,3165.815
2014-12-31,17823.07,4736.05,2058.9,126.8125,3234.677
2015-01-05,17501.65,4652.57,2020.58,127.6563,3350.519
2015-01-06,17371.64,4592.74,2002.61,128.5,3351.446
2015-01-07,17584.52,4650.47,2025.9,128.4219,3373.954
2015-01-08,17907.87,4736.19,2062.14,128.0313,3293.456
2015-01-09,17737.37,4704.07,2044.81,128.625,3285.412
2015-01-12,17640.84,4664.71,2028.26,129.0781,3229.316
2015-01-13,17613.68,4661.5,2023.03,129.2813,3235.301
2015-01-14,17427.09,4639.32,2011.27,129.8906,3222.437
2015-01-15,17320.71,4570.82,1992.67,130.3594,3336.455
2015-01-16,17511.57,4634.38,2019.42,129.9375,3376.495
2015-01-19,17511.57,4634.38,2019.42,129.9375,3116.351
2015-01-20,17515.23,4654.85,2022.55,129.9688,3173.052
2015-01-21,17554.28,4667.42,2032.12,129.8594,3323.611
2015-01-22,17813.98,4750.4,2063.15,128.8438,3343.344
2015-01-23,17672.6,4757.88,2051.82,129.6094,3351.764
2015-01-26,17678.7,4771.76,2057.09,129.5469,3383.182
2015-01-27,17387.21,4681.5,2029.55,129.625,3352.96
2015-01-28,17191.37,4637.99,2002.16,130.3906,3305.738
2015-01-29,17416.85,4683.41,2021.25,130.1875,3262.305
2015-01-30,17164.95,4635.24,1994.99,130.875,3210.363
2015-02-02,17361.04,4676.69,2020.85,130.6563,3128.3
2015-02-03,17666.4,4727.74,2050.03,130.0,3204.907
2015-02-04,17673.02,4716.7,2041.51,130.0,3174.126
2015-02-05,17884.88,4765.1,2062.52,129.9844,3136.531
2015-02-06,17824.29,4744.4,2055.47,128.875,3075.907
2015-02-09,17729.21,4726.01,2046.74,128.6406,3095.124
2015-02-10,17868.76,4787.65,2068.59,128.3438,3141.593
2015-02-11,17862.14,4801.18,2068.53,128.2031,3157.704
2015-02-12,17972.38,4857.61,2088.48,128.4063,3173.416
2015-02-13,18019.35,4893.84,2096.99,128.3281,3203.827
2015-02-16,18019.35,4893.84,2096.99,128.3281,3222.363
2015-02-17,18047.58,4899.27,2100.34,127.3438,3246.906
2015-02-25,18224.57,4967.14,2113.86,128.7813,3228.843
2015-02-26,18214.42,4987.89,2110.74,128.3438,3298.359
2015-02-27,18132.7,4963.53,2104.5,127.8125,3310.303
2015-03-02,18288.63,5008.1,2117.39,127.125,3336.285
2015-03-03,18203.37,4979.9,2107.78,126.9844,3263.052
2015-03-04,18096.9,4967.14,2098.53,126.8594,3279.533
2015-03-05,18135.72,4982.81,2101.04,127.0781,3248.476
2015-03-06,17856.78,4927.37,2071.26,126.9688,3241.187
2015-03-09,17995.72,4942.44,2079.43,126.3125,3302.408
2015-03-10,17662.94,4859.8,2044.16,126.9219,3286.068
2015-03-11,17635.39,4849.94,2040.24,127.0625,3290.9
2015-03-12,17895.22,4893.29,2065.95,127.25,3349.323
2015-03-13,17749.31,4871.76,2053.4,127.0781,3372.911
2015-03-16,17977.42,4929.51,2081.19,127.1875,3449.305
2015-03-17,17849.08,4937.43,2074.28,127.6563,3502.847
2015-03-18,18076.19,4982.83,2099.5,127.6563,3577.301
2015-03-19,17959.03,4992.38,2089.27,128.1875,3582.271
2015-03-20,18127.65,5026.42,2108.1,128.6719,3617.318
2015-03-23,18116.04,5010.97,2104.42,128.875,3687.728
2015-03-24,18011.14,4994.73,2091.5,129.0938,3691.41
2015-03-25,17718.54,4876.52,2061.05,129.2813,3660.727
2015-03-26,17678.23,4863.36,2056.15,128.2188,3682.095
2015-03-27,17712.66,4891.22,2061.02,128.5156,3691.096
2015-03-30,17976.31,4947.44,2086.24,128.6875,3786.568
2015-03-31,17776.12,4900.89,2067.89,128.9063,3747.899
2015-04-01,17698.18,4880.23,2059.69,129.3438,3810.294
2015-04-02,17763.24,4886.94,2066.96,129.125,3825.784
2015-04-03,17763.24,4886.94,2066.96,129.125,3863.929
2015-04-07,17875.42,4910.23,2076.33,129.3906,3961.378
2015-04-08,17902.51,4950.82,2081.9,129.1563,3994.811
2015-04-09,17958.73,4974.57,2091.18,129.0938,3957.534
2015-04-10,18057.65,4995.98,2102.06,128.8594,4034.31
2015-04-13,17977.04,4988.25,2092.43,129.0938,4121.715
2015-04-14,18036.7,4977.29,2095.84,129.5938,4135.565
2015-04-15,18112.61,5011.02,2106.63,129.4844,4084.163
2015-04-16,18105.77,5007.79,2104.99,129.3594,4194.823
2015-04-17,17826.3,4931.81,2081.18,129.7656,4287.296
2015-04-20,18034.93,4994.6,2100.4,129.6406,4217.077
2015-04-21,17949.59,5014.1,2097.29,129.375,4293.623
2015-04-22,18038.27,5035.17,2107.96,128.8438,4398.494
2015-04-23,18058.69,5056.06,2112.93,129.0625,4414.508
2015-04-24,18080.14,5092.09,2117.69,129.2656,4393.686
2015-04-27,18037.97,5060.25,2108.92,129.3125,4527.396
2015-04-28,18110.14,5055.42,2114.76,128.9375,4476.215
2015-04-29,18035.53,5023.64,2106.85,128.4844,4476.62
2015-04-30,17840.52,4941.42,2085.51,127.9063,4441.655
2015-05-04,18070.4,5016.93,2114.49,127.7656,4480.464
2015-05-05,17928.2,4939.33,2089.46,127.3906,4298.706
2015-05-06,17841.98,4919.65,2080.15,127.0938,4229.266
2015-05-07,17924.06,4945.54,2088.0,127.3906,4112.214
